ENTRY	GENE NAME	NAME	LOCATION
Q9ZT84	GA3OX2 GA4H At1g80340 F5I6.9	Gibberellin 3-beta-dioxygenase 2 (EC 1.14.11.15) (GA 3-oxidase 2) (AtGA3ox2) (Gibberellin 3 beta-hydroxylase 2)	Cytoplasm
Q0WLT5	At5g65750	2-oxoglutarate dehydrogenase, E1 component (Fragment)	Cytoplasm
Q9M2S0	At3g55590 T22E16.250	Probable mannose-1-phosphate guanylyltransferase 2 (EC 2.7.7.13)	Cytoplasm
Q9SCN3	T4D2.210 At3g53290	CYTOCHROME P450-like protein	Cytoplasm
F4IKM1	At2g29340 F16P2.28	Tropinone reductase homolog At2g29340 (EC 1.1.1.-)	Cytoplasm
A0A1P8B8I9	APS3 At4g14680 Dl3380c FCAALL.128	Pseudouridine synthase/archaeosine transglycosylase-like family protein	Cytoplasm
B3H658	BCAT3 ATBCAT-3 At3g49680	Branched-chain-amino-acid aminotransferase (EC 2.6.1.42)	Cytoplasm
Q9SWE5	HAL3A COAC1 At3g18030 MBG14.2	Phosphopantothenoylcysteine decarboxylase (PPCDC) (EC 4.1.1.36) (AtCoaC1) (Halotolerance protein Hal3a) (AtHal3a)	Cytoplasm
Q9FNN1	MAH20.13 MAH20_13 At5g08570	Pyruvate kinase (EC 2.7.1.40)	Cytoplasm
A0A1P8AWQ1	At1g62660 F23N19.3	Glycosyl hydrolases family 32 protein	Cytoplasm
A0A1I9LT77	DWF4 AtDWF4 CLM CLOMAZONE-RESISTANT CYP90B1 CYTOCHROME P450 90B1 DWARF 4 PSC1 SAV1 SHADE AVOIDANCE 1 SNP2 STEROID 22-ALPHA-HYDROXYLASE SUPPRESSOR OF NPH4 2 At3g50660	Cytochrome P450 superfamily protein	Cytoplasm
A0A1P8ANQ4	At1g68710 F24J5.6 F24J5_6	ATPase E1-E2 type family protein / haloacid dehalogenase-like hydrolase family protein	Cytoplasm
A0A1P8AUP9	emb1688 embryo defective 1688 At1g67440 T1F15.10 T1F15_10	Minichromosome maintenance (MCM2/3/5) family protein	Cytoplasm
Q8GUG5	At3g10050	Threonine dehydratase (EC 4.3.1.19) (Threonine deaminase)	Cytoplasm
F4IBV4	At1g78800 AT1G78800 F9K20.16 F9K20_16	Glycosyltransferase (UDP-Glycosyltransferase superfamily protein)	Cytoplasm
Q9FND9	RFS5 RS5 At5g40390 MPO12.100 MPO12.13	Probable galactinol--sucrose galactosyltransferase 5 (EC 2.4.1.82) (Protein SEED IMBIBITION 1-LIKE) (Raffinose synthase 5)	Cytoplasm
C0Z2S6	At4g37410	AT4G37410 protein	Cytoplasm
A0A1P8B8L3	SQS1 ERG9 SQUALENE SYNTHASE squalene synthase 1 At4g34640 T4L20.220 T4L20_220	Squalene synthase 1	Cytoplasm
Q9ZW20	At2g29370 F16P2.25	Tropinone reductase homolog At2g29370 (EC 1.1.1.-)	Cytoplasm
A0A1P8B2H2	At2g25610 F3N11.6 F3N11_6	ATPase, F0/V0 complex, subunit C protein	Cytoplasm
A0A1P8B9L0	MAM1 2-ISOPROPYLMALATE SYNTHASE 2-ISOPROPYLMALATE SYNTHASE 3 IMS3 METHYLTHIOALKYLMALATE SYNTHASE At5g23010 T20O7.3 T20O7_3	Methylthioalkylmalate synthase 1	Cytoplasm
Q0WM21	At1g02790	Exopolygalacturonase (Fragment)	Cytoplasm
A0A1P8BBX1	NIT4 AtNIT4 NITRILASE 4 nitrilase 4 At5g22300 T6G21.6	Nitrilase 4	Cytoplasm
Q9FKW3	CHI2 At5g66220 K2A18.30	Chalcone--flavonone isomerase 2 (Chalcone isomerase 2) (EC 5.5.1.6)	Cytoplasm
A0A1P8AMW1	ATDAD1 At1g32210 F3C3.14 F3C3_14	Defender against death (DAD family) protein	Cytoplasm
A0A1I9LNB8	BT2 ATBT2 BTB and TAZ domain protein 2 At3g48360	BTB and TAZ domain protein 2	Cytoplasm
Q0WPP6	At4g13310	Cytochrome p450 like protein	Cytoplasm
Q56ZW5	At1g65930	NADP specific isocitrate dehydrogenase like protein (Fragment)	Cytoplasm
Q56ZQ1	At5g42180	Peroxidase	Cytoplasm
Q43314	GDH1 At5g18170 MRG7.13	Glutamate dehydrogenase 1 (GDH 1) (EC 1.4.1.3)	Cytoplasm
O82647	PDC1 At4g33070 F4I10.4	Pyruvate decarboxylase 1 (AtPDC1) (EC 4.1.1.1)	Cytoplasm
F4IWV6	PBL1 PBS1-like 1 At3g55450	PBS1-like 1	Cytoplasm
F4I7V2	GlcNAc1pUT1 GLCNA.UT1 At1g31070 F17F8.1	N-acetylglucosamine-1-phosphate uridylyltransferase 1	Cytoplasm
Q0WRQ2	At4g16210	Enoyl-CoA hydratase like protein	Cytoplasm
O65896	CDA1 CDD DESZ At2g19570 F3P11	Cytidine deaminase 1 (At-CDA1) (EC 3.5.4.5)	Cytoplasm
A0A076	ECA4 At1g07670	Endomembrane Ca2+ ATPase 4	Cytoplasm
A0A1I9LP31	GalAK galacturonic acid kinase At3g10700	Galacturonic acid kinase	Cytoplasm
B3H725	HDS CHLOROPLAST BIOGENESIS 4 CLB4 CONSTITUTIVE SUBTILISIN 3 CSB3 GCPE ISPG MUP24.15 MUP24_15 At5g60600	4-hydroxy-3-methylbut-2-enyl diphosphate synthase	Cytoplasm
A0A1I9LRX7	ATBFRUCT1 ATCWINV1 At3g13790	Glycosyl hydrolases family 32 protein	Cytoplasm
A0A1P8B582	At4g30910 F6I18.180 F6I18_180	Cytosol aminopeptidase family protein	Cytoplasm
A0A1P8AWM4	AAPT1 AMINOALCOHOLPHOSPHOTRANSFERASE ATAAPT1 At1g13560 F13B4.5 F13B4_5	Aminoalcoholphosphotransferase 1	Cytoplasm
F4K0T5	ASA1 AMT1 JDL1 MJJ3.14 MJJ3_14 TRP5 TRYPTOPHAN BIOSYNTHESIS 5 WEAK ETHYLENE INSENSITIVE 2 WEI2 At5g05730	Anthranilate synthase alpha subunit 1	Cytoplasm
C0Z311	At4g02580	AT4G02580 protein	Cytoplasm
Q4JNU5	At1g02050	Chalcone synthase family protein (Fragment)	Cytoplasm
Q0WWM2	At4g26970	Aconitase like protein (Fragment)	Cytoplasm
P43288	ASK1 At5g26751 F2P16.21	Shaggy-related protein kinase alpha (EC 2.7.11.1) (ASK-alpha)	Cytoplasm
Q0WWY4	At4g00720	Shaggy related protein kinase theta	Cytoplasm
A0A1P8BCS7	XPB2 ATXPB2 MYC6.7 MYC6_7 At5g41360	Homolog of Xeroderma pigmentosum complementation group B 2	Cytoplasm
F4K203	MAF19.14 MAF19_14 At5g61140	U5 small nuclear ribonucleoprotein helicase	Cytoplasm
O80585	MTHFR2 At2g44160 F6E13.29	Methylenetetrahydrofolate reductase 2 (AtMTHFR2) (EC 1.5.1.20)	Cytoplasm
Q9C712	pde194 pigment defective 194 At1g66520 F28G11.15 F28G11_15	Formyl transferase, putative (Formyltransferase)	Cytoplasm
A0A1P8BE27	HEMG2 MEE61 PPO2 At5g14220 F18O22.10 F18O22_10	Flavin containing amine oxidoreductase family	Cytoplasm
Q56WE8	At2g05710	Cytoplasmic aconitate hydratase (Fragment)	Cytoplasm
Q67XU7	At3g02580	At3g02580 (Sterol-C5-desaturase)	Cytoplasm
F4JBY2	AtTKL1 TKL1 transketolase 1 At3g60750	Transketolase	Cytoplasm
O23236	MPK14 At4g36450 AP22.98 C7A10.910	Mitogen-activated protein kinase 14 (AtMPK14) (MAP kinase 14) (EC 2.7.11.24)	Cytoplasm
Q9SD73	F13I12.50 At3g47000 At3g47000/F13I12.50	At3g47000 (Beta-D-glucan exohydrolase-like protein) (Glycosyl hydrolase family protein)	Cytoplasm
A0A178UKK6	At5g58330 AXX17_At5g57670	Uncharacterized protein	Cytoplasm
Q9SAB7	''cytochrome P450 CYP77B1 cytochrome P450 family 77 polypeptide 1 polypeptide 1'' subfamily B At1g11600 F25C20.25 F25C20_25	Cytochrome P450 like protein (Cytochrome P450, family 77, subfamily B, polypeptide 1) (F25C20.25 protein) (Putative cytochrome P450)	Cytoplasm
Q9LNE3	At1g06030 T21E18.8	Probable fructokinase-2 (EC 2.7.1.4)	Cytoplasm
A0A1P8ARS3	DIN9 DARK INDUCIBLE 9 PHOSPHOMANNOSE ISOMERASE 2 PMI2 At1g67070 F1O19.12 F1O19_12	Mannose-6-phosphate isomerase, type I	Cytoplasm
Q42546	SAL1 FRY1 At5g63980 MBM17.8	SAL1 phosphatase (3'(2'),5'-bisphosphate nucleotidase 1) (EC 3.1.3.7) (3'(2'),5'-bisphosphonucleoside 3'(2')-phosphohydrolase 1) (DPNPase 1) (Inositol polyphosphate 1-phosphatase 1) (IPPase 1) (Inositol-1,4-bisphosphate 1-phosphatase 1) (EC 3.1.3.57) (Protein FIERY 1)	Cytoplasm
B9DG21	ASP5 AAT3 ASPARTATE AMINOTRANSFERASE aspartate aminotransferase 5 ATAAT1 At4g31990 F11C18.15	Aspartate aminotransferase (EC 2.6.1.1)	Cytoplasm
Q84MD7	At1g72880 F3N23.8 F3N23_8	At1g72880 (Putative uncharacterized protein At1g72880) (Survival protein SurE-like phosphatase/nucleotidase)	Cytoplasm
F4IVK2	At2g26800	Aldolase superfamily protein	Cytoplasm
Q9FFQ5	FLS3 At5g63590 MBK5.5	Flavonol synthase 3 (EC 1.14.11.23)	Cytoplasm
Q8L7E8	At1g06570	4-hydroxyphenylpyruvate dioxygenase HPD	Cytoplasm
B9DGP8	ATP5 At5g13450	AT5G13450 protein (Delta subunit of Mt ATP synthase)	Cytoplasm
A0A1P8BER6	BGLU31 beta glucosidase 31 At5g24540 K18P6.7 K18P6_7	Beta glucosidase 31	Cytoplasm
Q9FE37	F4F7.41 At1g24909 At1g25083 At1g25155 F5A9.13 F5A9.3 F5A9.7	Anthranilate synthase beta subunit (F5A9.13) (F5A9.3) (F5A9.7) (Glutamine amidotransferase type 1 family protein)	Cytoplasm
A0A1R7T3H6	CESA4 cellulose synthase A4 IRREGULAR XYLEM 5 IRX5 MRH10.14 MRH10_14 NWS2 At5g44030	Cellulose synthase A4	Cytoplasm
A0A1I9LTE4	LAS1 lanosterol synthase 1 At3g45130	Terpene cyclase/mutase family member (EC 5.4.99.-)	Cytoplasm
B3H5Y0	ACO1 aconitase 1 At4g35830 F4B14.100 F4B14_100	Aconitate hydratase (Aconitase) (EC 4.2.1.3)	Cytoplasm
A0A1I9LME2	At3g54250	GHMP kinase family protein	Cytoplasm
A0A1P8AQP6	SULTR1;2 SEL1 SELENATE RESISTANT 1 SULFATE TRANSPORTER sulfate transporter 1;2 At1g78000 F28K19.22 F28K19_22	Sulfate transporter 12	Cytoplasm
Q8LG70	At3g49360 F2K15.220 T1G12.6	Probable 6-phosphogluconolactonase 2 (6PGL 2) (EC 3.1.1.31)	Cytoplasm
A0A1I9LR43	4CL2 4-COUMARATE:COA LIGASE 4-coumarate:CoA ligase 2 AT4CL2 At3g21240	4-coumarate:CoA ligase 2	Cytoplasm
F4HW72	MIOX1 myo-inositol oxygenase 1 At1g14520 F14L17.30 F14L17_30	Myo-inositol oxygenase 1	Cytoplasm
C0Z2E7	At3g54470	AT3G54470 protein	Cytoplasm
W8PVS8	AT1G78580	Glycosyltransferase (Fragment)	Cytoplasm
Q9LMX8	At1g13700 F21F23.14	Probable 6-phosphogluconolactonase 1 (6PGL 1) (EC 3.1.1.31)	Cytoplasm
F4K884	P5CR AT-P5C1 AT-P5R EMB2772 EMBRYO DEFECTIVE 2772 At5g14800 T9L3.100 T9L3_100	Pyrroline-5-carboxylate (P5C) reductase	Cytoplasm
W8Q7D0	AT1G14070	Glycosyltransferase (Fragment)	Cytoplasm
Q96286	SAMDC1 SAMDC At3g02470 F16B3.10	S-adenosylmethionine decarboxylase proenzyme 1 (AdoMetDC1) (EC 4.1.1.50) [Cleaved into: S-adenosylmethionine decarboxylase 1 alpha chain; S-adenosylmethionine decarboxylase 1 beta chain]	Cytoplasm
Q42606	UPM1 MHK7.8 MHK7_8 urophorphyrin methylase 1 At5g40850	AT5g40850/MHK7_8 (At5g40850/MHK7_8) (Urophorphyrin III methylase) (EC 2.1.1.107) (Urophorphyrin methylase 1)	Cytoplasm
Q9SZT6	''cytochrome P450 CYP81D2 cytochrome P450 family 81 polypeptide 2 polypeptide 2'' subfamily D At4g37360 F6G17.10 F6G17_10	Cytochrome P450, family 81, subfamily D, polypeptide 2 (Cytochrome p450-like protein)	Cytoplasm
O23171	MES9 At4g37150 AP22.78 C7A10.210	Methylesterase 9 (AtMES9) (EC 3.1.1.-)	Cytoplasm
A0A1P8B545	CKI1 casein kinase I CASEIN KINASE I-LIKE 11 CKL11 At4g14340 Dl3210c FCAALL.68	Casein kinase I	Cytoplasm
A0A068FPW7	AT4G27550	Glycosyltransferase (Fragment)	Cytoplasm
Q56ZT4	At5g48300	ADPG pyrophosphorylase small subunit	Cytoplasm
A0A1P8AMR6	HA9 AHA9 H(+)-ATPase 9 At1g80660 F23A5.1 F23A5_1	H[+]-ATPase 9	Cytoplasm
Q8LEA2	GA2OX1 At1g78440 F3F9.5	Gibberellin 2-beta-dioxygenase 1 (EC 1.14.11.13) (GA 2-oxidase 1) (Gibberellin 2-beta-hydroxylase 1) (Gibberellin 2-oxidase 1)	Cytoplasm
A0A1P8B9K9	AMK2 adenosine monophosphate kinase MCA23.18 MCA23_18 At5g47840	Adenosine monophosphate kinase	Cytoplasm
A0A1P8AVI3	CKS AtCKS CMP-KDO synthetase KDSB At1g53000	Nucleotide-diphospho-sugar transferases superfamily protein	Cytoplasm
Q9SKU8	At2g20690 F5H14.34 F5H14_34	At2g20690/F5H14.34 (Lumazine-binding family protein) (Putative riboflavin synthase alpha chain)	Cytoplasm
C0LGJ2	LRR-RLK At1g75820	Leucine-rich repeat receptor-like protein kinase (Fragment)	Cytoplasm
W8PUG4	AT5G05870	Glycosyltransferase (Fragment)	Cytoplasm
F4KGY8	UGP2 AtUGP2 MKP11.26 MKP11_26 At5g17310	UDP-glucose pyrophosphorylase 2	Cytoplasm
A0A1I9LTP8	CYN CYANASE cyanase At3g23490	Cyanase	Cytoplasm
A0A1P8BCS4	DGK1 ATDGK1 DIACYLGLYCEROL KINASE 1 diacylglycerol kinase1 At5g07920 F13G24.120 F13G24_120	Diacylglycerol kinase1	Cytoplasm
Q2V3P9	ATPQ ''ATP synthase D chain ATP synthase D chain mitochondrial mitochondrial'' At3g52300	ATP synthase D chain	Cytoplasm
F4JAG3	UXS1 ATUXS1 At3g53520	UDP-glucuronic acid decarboxylase 1	Cytoplasm
A0A1P8B2D5	BGLU15 beta glucosidase 15 At2g44450 F4I1.26	Beta glucosidase 15	Cytoplasm
Q9FFW8	TSBtype2 MBB18.6 MBB18_6 At5g38530	Tryptophan synthase beta chain (Tryptophan synthase beta type 2)	Cytoplasm
A0A1P8BG43	BIOF ATBIOF BIO4 biotin 4 biotin F At5g04620 T1E3.3	Biotin F	Cytoplasm
Q9M2U5	EP3 CHIV At3g54420 T12E18.110	Endochitinase EP3 (EC 3.2.1.14) (Chitinase class IV) (AtchitIV) (Protein HOMOLOG OF CARROT EP3-3 CHITINASE) (AtEP3)	Cytoplasm
Q0WUH0	At3g52940	Sterol C-14 reductase	Cytoplasm
Q9LIQ4	THIM At3g24030 F14O13	Hydroxyethylthiazole kinase (EC 2.7.1.50) (4-methyl-5-beta-hydroxyethylthiazole kinase) (TH kinase) (Thz kinase)	Cytoplasm
W8QNB5	AT5G05860	Glycosyltransferase (Fragment)	Cytoplasm
Q9FK25	OMT1 COMT1 At5g54160 K18G13.3	Flavone 3'-O-methyltransferase 1 (AtOMT1) (EC 2.1.1.42) (Acetylserotonin O-methyltransferase OMT1) (EC 2.1.1.4) (Caffeate O-methyltransferase 1) (EC 2.1.1.68) (Quercetin 3'-O-methyltransferase 1)	Cytoplasm
F4IMB5	At2g07698 T18C6.2 T18C6_2	ATPase, F1 complex, alpha subunit protein	Cytoplasm
A0A1P8AYM6	At2g29320 F16P2.30 F16P2_30	NAD(P)-binding Rossmann-fold superfamily protein	Cytoplasm
Q0WP70	At5g20980	5-methyltetrahydropteroyltriglutamate-homocysteine S-methyltransferase-like protein (Fragment)	Cytoplasm
Q9C723	At1g55090 T7N22.4	Glutamine-dependent NAD(+) synthetase (EC 6.3.5.1) (NAD(+) synthase [glutamine-hydrolyzing]) (NAD(+) synthetase)	Cytoplasm
A0A1P8AN73	APT2 ATAPT2 PHT1.1 At1g80050 F18B13.14 F18B13_14	Adenine phosphoribosyl transferase 2	Cytoplasm
O49332	At2g30670 T11J7.6	Tropinone reductase homolog At2g30670 (EC 1.1.1.-)	Cytoplasm
Q9FZE0	BGLU40 At1g26560 T1K7.7	Beta-glucosidase 40 (AtBGLU40) (EC 3.2.1.21)	Cytoplasm
A8MS69	4CL1 4-COUMARATE:COA LIGASE 4-COUMARATE:COA LIGASE 1 4-coumarate:CoA ligase 1 4CL.1 AT4CL1 At1g51680 F19C24.11 F19C24_11	4-coumarate:CoA ligase 1	Cytoplasm
Q9LXX7	T5P19_280 ''cytochrome P450 CYP94D2 cytochrome P450 family 94 polypeptide 2 polypeptide 2'' subfamily D At3g56630	Cytochrome P450, family 94, subfamily D, polypeptide 2 (Cytochrome P450-like protein)	Cytoplasm
A0A1P8B6W3	MGD1 EMB2797 EMBRYO DEFECTIVE 2797 MGDA UDP-glycosyl transferase 81A1 UGT81A1 At4g31780 F11C18.2	Monogalactosyl diacylglycerol synthase 1	Cytoplasm
I3XHK1	FANCM At-FANCM At1g35530 F15O4.40	DEAD/DEAH box RNA helicase family protein (Fanconia anemia complementation group M-like protein)	Cytoplasm
Q9SQQ7	At3g04050 T11I18.16 T11I18_16	Pyruvate kinase (EC 2.7.1.40)	Cytoplasm
F4JPZ7	At4g17830	Peptidase M20/M25/M40 family protein	Cytoplasm
F4IZU7	HY2 ATHY2 ELONGATED HYPOCOTYL 2 GENOMES UNCOUPLED 3 GUN3 PHYTOCHROMOBILIN SYNTHASE At3g09150	Phytochromobilin:ferredoxin oxidoreductase, chloroplast / phytochromobilin synthase (HY2)	Cytoplasm
F4JFV6	GOX2 glycolate oxidase 2 At3g14415	Aldolase-type TIM barrel family protein	Cytoplasm
A0A1P8B2S8	HPT1 ATHPT TOCOPHEROL PHYTYLTRANSFERASE TPT1 VITAMIN E 2 VTE2 At2g18950 F19F24.15 F19F24_15	Homogentisate phytyltransferase 1	Cytoplasm
A0A1P8AWA3	ATPI4K ALPHA At1g49340	Phosphatidylinositol 3-and 4-kinase family protein	Cytoplasm
A0A1P8BD41	MXC20.6 MXC20_6 At5g52840	NADH-ubiquinone oxidoreductase-like protein	Cytoplasm
W8Q6K8	AT4G14090	Glycosyltransferase (EC 2.4.1.-) (Fragment)	Cytoplasm
B9DFQ9	EMB1467 CI76 embryo defective 1467 MPA22.5 MPA22_5 At5g37510	AT5G37510 protein (NADH-ubiquinone dehydrogenase)	Cytoplasm
A0A1P8ANR3	CIPK23 ATCIPK23 LKS1 LOW-K+-SENSITIVE 1 PKS17 SnRK3.23 SOS2-like protein kinase 17 At1g30270 F12P21.6 F12P21_6	CBL-interacting protein kinase 23	Cytoplasm
Q0WT09	At1g54340	NADP specific isocitrate dehydrogenase	Cytoplasm
Q9SZT7	''cytochrome P450 CYP81D8 cytochrome P450 family 81 polypeptide 8 polypeptide 8'' subfamily D At4g37370 F6G17.20 F6G17_20	Cytochrome P450, family 81, subfamily D, polypeptide 8 (Cytochrome P450-like protein)	Cytoplasm
C0Z3A0	At3g06850	AT3G06850 protein	Cytoplasm
C0Z213	At3g45100	AT3G45100 protein	Cytoplasm
Q9LHT0	At5g06060 K16F4.2	Tropinone reductase homolog At5g06060 (EC 1.1.1.-)	Cytoplasm
Q6NKY5	At1g55880 F14J16.13 F14J16_13	At1g55880 (Putative uncharacterized protein At1g55880) (Pyridoxal-5'-phosphate-dependent enzyme family protein)	Cytoplasm
Q8H165	At4g34710	Arginine decarboxylase (EC 4.1.1.19)	Cytoplasm
Q9FJV8	MRN1 PEN5 At5g42600 MFO20.1	Marneral synthase (AtMRN1) (EC 5.4.99.53) (Pentacyclic triterpene synthase 5) (AtPEN5)	Cytoplasm
Q9FVP6	F27K7.11 At1g48860 T24P22.2	3-phosphoshikimate 1-carboxyvinyltransferase (EC 2.5.1.19)	Cytoplasm
Q944R7	PRMT16 PRMT7 At4g16570 dl4310w FCAALL.195	Protein arginine N-methyltransferase 1.6 (AtPRMT16) (AtPRMT7) (EC 2.1.1.-)	Cytoplasm
Q9M2B9	F23N14_50 At3g43670	Amine oxidase (EC 1.4.3.-)	Cytoplasm
Q0WRA8	At1g20050	C-8,7 sterol isomerase	Cytoplasm
Q570G7	At1g74260	Putative phosphoribosylformylglycinamidine synthase (Fragment)	Cytoplasm
Q56Y11	At5g58770 MZN1.21	Dehydrodolichyl diphosphate synthase 2 (Dedol-PP synthase 2) (EC 2.5.1.-)	Cytoplasm
A0A1P8ARU7	HXK3 hexokinase 3 At1g47840 T2E6.5 T2E6_5	Hexokinase 3	Cytoplasm
F4JKD5	APR3 APS reductase 3 ATAPR3 PAPS REDUCTASE HOMOLOG 26 PRH-26 PRH26 At4g21990 F1N20.90 F1N20_90	APS reductase 3	Cytoplasm
B3H4J9	PAI1 TRANSIENT RECEPTOR POTENTIAL 6 TRP6 At1g07780 F24B9.11 F24B9_11	Phosphoribosylanthranilate isomerase 1	Cytoplasm
C0Z2K0	At1g15950	AT1G15950 protein	Cytoplasm
C0Z3D9	At3g10620	AT3G10620 protein	Cytoplasm
Q39193	SRK2I 41K OSKL2 SNRK2.3 At5g66880 MUD21.14	Serine/threonine-protein kinase SRK2I (EC 2.7.11.1) (OST1-kinase-like 2) (Protein ATHPROKIN B) (SNF1-related kinase 2.3) (SnRK2.3)	Cytoplasm
F4JIH9	HISN5B HISTIDINE BIOSYNTHESIS 5B At4g14910 Dl3495c FCAALL.36	Imidazoleglycerol-phosphate dehydratase (EC 4.2.1.19)	Cytoplasm
A0A1P8BF27	CYP71A14 ''cytochrome P450 cytochrome P450 family 71 polypeptide 14 polypeptide 14'' subfamily A At5g24960 F6A4.170 F6A4_170	Cytochrome P450, family 71, subfamily A, polypeptide 14	Cytoplasm
A0A1P8B0L6	ISA1 ATISA1 isoamylase 1 At2g39930 T28M21.9 T28M21_9	Isoamylase 1	Cytoplasm
A0A1P8B4Z3	VATG3 vacuolar ATP synthase G3 VHA-G3 At4g25950 F20B18.60 F20B18_60	Vacuolar ATP synthase G3	Cytoplasm
Q9FIN1	At5g24410 K16H17.12	Probable 6-phosphogluconolactonase 4 (6PGL 4) (EC 3.1.1.31)	Cytoplasm
A0A1P8B580	PEN1 04C11 ATPEN1 At4g15340 Dl3715c FCAALL.158	Pentacyclic triterpene synthase 1	Cytoplasm
Q9SEV0	BAN ANR At1g61720 T13M11.8	Anthocyanidin reductase (AtANR) (EC 1.3.1.77) (Anthocyanin spotted testa) (ast) (Protein BANYULS)	Cytoplasm
A0A1P8BGJ8	GSA1 ''glutamate-1-semialdehyde-2 1-AMINOMUTASE 1-aminomutase 1-aminomutase'' GLUTAMATE-1-SEMIALDEHYDE-2 glutamate-1-semialdehyde-2 GSA-AM MBK5.3 MBK5_3 At5g63570	Glutamate-1-semialdehyde-2,1-aminomutase	Cytoplasm
Q9C9T8	At1g73740 At1g73740/F25P22.16 AT1G73740 F25P22.16 F25P22_16	Glycosyltransferase (Putative UDP-N-acetylglucosamine--N-acetylmuramyl-(Pentapeptide)-pyrophosphoryl-undecaprenol N-acetylglucosamine transferase) (Putative UDP-N-acetylglucosamine--N-acetylmuramyl-(Pentapeptide)-pyrophosphoryl-undecaprenol N-acetylglucosamine transferase; 62395-63952) (UDP-Glycosyltransferase superfamily protein)	Cytoplasm
A0A178U884	At5g49650 AXX17_At5g48490	XK2	Cytoplasm
Q9FH03	BGLU12 At5g42260 K5J14.7	Beta-glucosidase 12 (AtBGLU12) (EC 3.2.1.21)	Cytoplasm
F4IWV2	At3g55410	2-oxoglutarate dehydrogenase, E1 component	Cytoplasm
F4JVY8	LKR LYSINE-KETOGLUTARATE REDUCTASE SACCHAROPINE DEHYDROGENASE SDH At4g33150 F4I10.80 F4I10_80	Lysine-ketoglutarate reductase/saccharopine dehydrogenase bifunctional enzyme	Cytoplasm
Q9LT75	PTEN2A PTEN2 At3g19420 MLD14.15	Phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and protein-tyrosine-phosphatase PTEN2A (EC 3.1.3.48) (EC 3.1.3.67) (Protein PHOSPHATASE AND TENSIN HOMOLOG 2-a) (AtPTEN2) (AtPTEN2a)	Cytoplasm
P54873	HMGS EMB2778 FKP1 MVA1 At4g11820 T26M18.30	Hydroxymethylglutaryl-CoA synthase (HMG-CoA synthase) (EC 2.3.3.10) (3-hydroxy-3-methylglutaryl coenzyme A synthase) (Protein EMBRYO DEFECTIVE 2778) (Protein FLAKY POLLEN 1)	Cytoplasm
C0Z209	At5g07440	AT5G07440 protein (Fragment)	Cytoplasm
Q570C1	At5g13690	Alpha-N-acetylglucosaminidase	Cytoplasm
Q593N9	At1g04410	At1g04410 (Putative cytosolic malate dehydrogenase) (Fragment)	Cytoplasm
C0Z3D4	At1g76490	AT1G76490 protein	Cytoplasm
Q43309	ACS4 ACC4 At2g22810 T20K9.2	1-aminocyclopropane-1-carboxylate synthase 4 (ACC synthase 4) (EC 4.4.1.14) (S-adenosyl-L-methionine methylthioadenosine-lyase 4)	Cytoplasm
A0A1P8AUF5	AT-IE HISN2 HISTIDINE BIOSYNTHESIS 2 At1g31860 F5M6.13 F5M6_13	Histidine biosynthesis bifunctional protein (HISIE)	Cytoplasm
F4JKM4	ALDH3I1 aldehyde dehydrogenase 3 aldehyde dehydrogenase 3I1 ALDH3 At4g34240 F10M10.10 F10M10_10	Aldehyde dehydrogenase 3I1	Cytoplasm
Q9C8G4	At1g30350 T4K22.5	Probable pectate lyase 4 (EC 4.2.2.2)	Cytoplasm
A0A1P8ASY1	emb2411 embryo defective 2411 At1g08840	DNA replication helicase	Cytoplasm
B9DGT6	At1g53310	AT1G53310 protein	Cytoplasm
A0A1P8BCW3	SQD2 SULFOLIPID SYNTHASE At5g01220 F7J8.200 F7J8_200	Sulfoquinovosyldiacylglycerol 2	Cytoplasm
A0A1P8ATL1	PHYLLO At1g68890 T6L1.7 T6L1_7	2-oxoglutarate decarboxylase/hydro-lyase/magnesium ion-binding protein	Cytoplasm
F4K873	CA2 BETA CA2 BETA CARBONIC ANHYDRASE 2 CA18 CARBONIC ANHYDRASE 18 CARBONIC ANHYDRASE 2 carbonic anhydrase 2 At5g14740 T9L3.40 T9L3_40	Carbonic anhydrase (EC 4.2.1.1) (Carbonate dehydratase)	Cytoplasm
Q6E297	At1g50000 F2J10.21 F2J10_21	Methyltransferase (Putative uncharacterized protein)	Cytoplasm
Q9SW67	C7A10.50 ''cytochrome P450 CYP81H1 cytochrome P450 family 81 polypeptide 1 polypeptide 1'' subfamily H At4g37310 F6G17.6	Cytochrome P450, family 81, subfamily H, polypeptide 1 (Cytochrome P450-like protein)	Cytoplasm
Q8GXT2	BGLU29 At2g44470 F4I1.28	Beta-glucosidase 29 (AtBGLU29) (EC 3.2.1.21)	Cytoplasm
O82616	At4g10260 F24G24.60 T9A4.3	Probable fructokinase-5 (EC 2.7.1.4)	Cytoplasm
Q9LK36	SAHH2 At3g23810 MYM9.16 MYM9_15	Adenosylhomocysteinase 2 (AdoHcyase 2) (EC 3.3.1.1) (S-adenosyl-L-homocysteine hydrolase 1) (SAH hydrolase 2)	Cytoplasm
A0A1I9LSU6	At3g17070	Peroxidase (EC 1.11.1.7)	Cytoplasm
A0A178WFN8	At1g74010 AXX17_At1g68360	Uncharacterized protein	Cytoplasm
