ENTRY	GENE NAME	NAME	LOCATION
Q56X25	At1g78900	Vacuolar-type H+-ATPase subunit A	[MISSING]
Q9M040	PDC4 At5g01320 T10O8.30	Pyruvate decarboxylase 4 (AtPDC4) (EC 4.1.1.1)	[MISSING]
Q0WWI1	At1g15690	Putative uncharacterized protein At1g15690 (Fragment)	[MISSING]
Q9M044	F1I16_220 At3g55810	Pyruvate kinase (EC 2.7.1.40)	[MISSING]
Q8GWQ9	At5g15140/F8M21_30	Putative aldose 1-epimerase	[MISSING]
Q0WLQ4	At1g14520	Putative uncharacterized protein At1g14520 (Fragment)	[MISSING]
A0A1P8BCS9	KDTA AtKdtA KDO transferase A At5g03770 F17C15.190 F17C15_190	KDO transferase A	[MISSING]
A0A1P8BCS8	FHIT FRAGILE HISTIDINE TRIAD MCK7.11 MCK7_11 At5g58240	FRAGILE HISTIDINE TRIAD	[MISSING]
A0A1P8BCS7	XPB2 ATXPB2 MYC6.7 MYC6_7 At5g41360	Homolog of Xeroderma pigmentosum complementation group B 2	[MISSING]
A0A1P8BCS4	DGK1 ATDGK1 DIACYLGLYCEROL KINASE 1 diacylglycerol kinase1 At5g07920 F13G24.120 F13G24_120	Diacylglycerol kinase1	[MISSING]
Q9SAB7	''cytochrome P450 CYP77B1 cytochrome P450 family 77 polypeptide 1 polypeptide 1'' subfamily B At1g11600 F25C20.25 F25C20_25	Cytochrome P450 like protein (Cytochrome P450, family 77, subfamily B, polypeptide 1) (F25C20.25 protein) (Putative cytochrome P450)	[MISSING]
A0A1I9LSP8	NF-YB10 ''nuclear factor Y nuclear factor Y subunit B10 subunit B10'' At3g53340	Nuclear factor Y, subunit B10	[MISSING]
A0A1P8AYX4	HA1 AHA1 H(+)-ATPase 1 OPEN STOMATA 2 OST2 PLASMA MEMBRANE PROTON ATPASE PMA At2g18960 F19F24.16 F19F24_16	H[+]-ATPase 1	[MISSING]
Q84TI2	At2g37690 F13M22.19 F13M22_19	Phosphoribosylaminoimidazole carboxylase like protein (Phosphoribosylaminoimidazole carboxylase, putative / AIR carboxylase) (Putative phosphoribosylaminoimidazole carboxylase)	[MISSING]
G9B9K7	At1g17260	Plasma membrane ATPase (EC 3.6.3.6) (Fragment)	[MISSING]
A0A1P8AMS4	At1g21400 F24J8.4 F24J8_4	Thiamin diphosphate-binding fold (THDP-binding) superfamily protein	[MISSING]
A0A1P8AMS6	At1g21400 F24J8.4 F24J8_4	Thiamin diphosphate-binding fold (THDP-binding) superfamily protein	[MISSING]
Q0WRA8	At1g20050	C-8,7 sterol isomerase	[MISSING]
Q56Z86	At1g12900	Glyceraldehyde 3-phosphate dehydrogenase A (Fragment)	[MISSING]
O22211	GPT At2g41490 T26J13.8 T26J13_8	Putative UDP-N-acetylglucosamine--dolichyl-phosphate N-acetylglucosaminephosphotransferase (T26J13.8/T26J13.8) (UDP-GlcNAc:dolichol phosphate N-acetylglucosamine-1-phosphate transferase) (UDP-glcnac-adolichol phosphate glcnac-1-p-transferase)	[MISSING]
A0A1P8BC80	ADCL MTI20.10 MTI20_10 At5g57850	D-aminoacid aminotransferase-like PLP-dependent enzymes superfamily protein	[MISSING]
A0A1P8BC93	UGP2 AtUGP2 MKP11.26 MKP11_26 At5g17310	UDP-glucose pyrophosphorylase 2	[MISSING]
A0A1P8ANQ4	At1g68710 F24J5.6 F24J5_6	ATPase E1-E2 type family protein / haloacid dehalogenase-like hydrolase family protein	[MISSING]
F4HX50	APR2 APS REDUCTASE APSR ATAPR2 PRH PRH43 At1g62180 F19K23.11 F19K23_11	5'adenylylphosphosulfate reductase 2	[MISSING]
F4HU00	HA9 AHA9 H(+)-ATPase 9 At1g80660 F23A5.1 F23A5_1	Plasma membrane ATPase (EC 3.6.3.6)	[MISSING]
Q9FMJ4	MDC12.26 MDC12_26 At5g63290	At5g63290 (Oxygen-independent coproporphyrinogen-like protein) (Radical SAM superfamily protein)	[MISSING]
A0A1P8B5D5	EDA36 EDA37 SHM5 At4g13890 F18A5.280 F18A5_280	Pyridoxal phosphate (PLP)-dependent transferases superfamily protein	[MISSING]
Q67XB6	At1g31910	Putative uncharacterized protein At1g31910	[MISSING]
Q56WY7	At4g34200	Phosphoglycerate dehydrogenase-like protein	[MISSING]
Q8GXI6	At5g52320/K24M7_5	Putative cytochrome P450	[MISSING]
Q940H6	SRK2E OST1 SNRK2.6 At4g33950 F17I5.140	Serine/threonine-protein kinase SRK2E (EC 2.7.11.1) (Protein OPEN STOMATA 1) (SNF1-related kinase 2.6) (SnRK2.6) (Serine/threonine-protein kinase OST1)	[MISSING]
F4I1L9	At1g36280 F15C21.8 F15C21_8	Adenylosuccinate lyase (ASL) (EC 4.3.2.2) (Adenylosuccinase)	[MISSING]
Q9LSU6	SAMDC3 At3g25570 MWL2.23	S-adenosylmethionine decarboxylase proenzyme 3 (AdoMetDC3) (EC 4.1.1.50) [Cleaved into: S-adenosylmethionine decarboxylase 1 alpha chain; S-adenosylmethionine decarboxylase 1 beta chain]	[MISSING]
Q9C9T8	At1g73740 At1g73740/F25P22.16 AT1G73740 F25P22.16 F25P22_16	Glycosyltransferase (Putative UDP-N-acetylglucosamine--N-acetylmuramyl-(Pentapeptide)-pyrophosphoryl-undecaprenol N-acetylglucosamine transferase) (Putative UDP-N-acetylglucosamine--N-acetylmuramyl-(Pentapeptide)-pyrophosphoryl-undecaprenol N-acetylglucosamine transferase; 62395-63952) (UDP-Glycosyltransferase superfamily protein)	[MISSING]
B3H6D7	FBA6 At2g36460 F1O11.9 F1O11_9	Fructose-bisphosphate aldolase (EC 4.1.2.13)	[MISSING]
A0A1P8B9M1	PAI2 MOP10.13 MOP10_13 At5g05590	Phosphoribosylanthranilate isomerase 2	[MISSING]
A0A178VCY5	At3g24200 AXX17_At3g26150	Uncharacterized protein	[MISSING]
Q94F12	MMM17.15 MMM17.16 At3g13730 At3g13740	Putative uncharacterized protein At3g13730; MMM17.16 (Putative uncharacterized protein MMM17.15) (Ribonuclease III family protein)	[MISSING]
A0A178VV44	At2g41490 AXX17_At2g38760	GPT	[MISSING]
F4IBL0	At1g65820 F1E22.17 F1E22_17	Microsomal glutathione s-transferase	[MISSING]
Q94BR8	At3g17940	Aldose 1-epimerase (EC 5.1.3.3) (Galactose mutarotase)	[MISSING]
Q0WP70	At5g20980	5-methyltetrahydropteroyltriglutamate-homocysteine S-methyltransferase-like protein (Fragment)	[MISSING]
F4IBL7	HISN6B HISTIDINE BIOSYNTHESIS 6B At1g71920 F17M19.7 F17M19_7	HISTIDINE BIOSYNTHESIS 6B	[MISSING]
A0A178UGQ9	At5g22850 AXX17_At5g22320	Uncharacterized protein	[MISSING]
A0A1I9LPH1	LOX2 ATLOX2 lipoxygenase 2 At3g45140	Lipoxygenase (EC 1.13.11.-)	[MISSING]
F4IDP2	PDS1 HPD HPPD phytoene desaturation 1 At1g06570 F12K11.9 F12K11_9	4-hydroxyphenylpyruvate dioxygenase	[MISSING]
Q0WT72	At4g23710	V-type proton ATPase subunit G	[MISSING]
Q9LU46	RH35 At5g51280 MWD22.23	DEAD-box ATP-dependent RNA helicase 35 (EC 3.6.4.13)	[MISSING]
A0A1P8APX9	At1g79890 F19K16.15 F19K16_15	RAD3-like DNA-binding helicase protein	[MISSING]
B9DH36	GER2 At1g17890 F2H15.12 F2H15_12	AT1G17890 protein (NAD(P)-binding Rossmann-fold superfamily protein)	[MISSING]
O22527	CLH1 ATHCOR1 COR1 At1g19670 F6F9.28	Chlorophyllase-1 (AtCLH1) (EC 3.1.1.14) (Chlorophyll-chlorophyllido hydrolase 1) (Chlase 1) (Coronatine-induced protein 1) (CORI1)	[MISSING]
Q9LPM8	BCAT7 At1g50090 F2J10.5	Putative branched-chain-amino-acid aminotransferase 7 (Atbcat-7)	[MISSING]
F4JF98	At3g55140	Pectate lyase (EC 4.2.2.2)	[MISSING]
B9DI06	At4g33030	AT4G33030 protein (Fragment)	[MISSING]
B9DI07	At1g74040	AT1G74040 protein (Fragment)	[MISSING]
Q84WV8	NAPRT2 At2g23420 F26B6.7	Nicotinate phosphoribosyltransferase 2 (EC 6.3.4.21)	[MISSING]
Q460S8	At5g13930	Chalcone synthase family protein	[MISSING]
Q460S2	At5g13930	Chalcone synthase family protein	[MISSING]
B9DHW8	At4g35630	AT4G35630 protein (Fragment)	[MISSING]
Q0WVN2	At3g26310	Putative cytochrome P450	[MISSING]
B0LL85	At2g24800.1	Putative peroxidase (Fragment)	[MISSING]
A8MRP1	PMDH2 At5g09660 F17I14.150 F17I14_150	Malate dehydrogenase (EC 1.1.1.37)	[MISSING]
F4KIS7	UPM1 MHK7.8 MHK7_8 urophorphyrin methylase 1 At5g40850	Urophorphyrin methylase 1	[MISSING]
Q9M2B9	F23N14_50 At3g43670	Amine oxidase (EC 1.4.3.-)	[MISSING]
F4HXD2	ALDH10A8 aldehyde dehydrogenase 10A8 At1g74920 F25A4.11 F25A4_11	Aldehyde dehydrogenase 10A8	[MISSING]
A0A1P8AVN2	CYP78A8 ''cytochrome P450 cytochrome P450 family 78 polypeptide 8 polypeptide 8'' subfamily A At1g01190 F6F3.25	Cytochrome P450, family 78, subfamily A, polypeptide 8	[MISSING]
A8MS69	4CL1 4-COUMARATE:COA LIGASE 4-COUMARATE:COA LIGASE 1 4-coumarate:CoA ligase 1 4CL.1 AT4CL1 At1g51680 F19C24.11 F19C24_11	4-coumarate:CoA ligase 1	[MISSING]
O23141	SPE2 At4g34710 T4L20.290	Arginine decarboxylase 2 (ADC 2) (ARGDC 2) (EC 4.1.1.19) (ADC-N)	[MISSING]
Q06429	ACS1 ACC2 At3g61510 F2A19.110	1-aminocyclopropane-1-carboxylate synthase-like protein 1	[MISSING]
A5YWW9	At2g42600	Phosphoenolpyruvate carboxylase (Fragment)	[MISSING]
C0Z3A0	At3g06850	AT3G06850 protein	[MISSING]
Q42586	PYRE-F UMPS At3g54470 T14E10.40	Uridine 5'-monophosphate synthase (UMP synthase) [Includes: Orotate phosphoribosyltransferase (OPRTase) (EC 2.4.2.10); Orotidine 5'-phosphate decarboxylase (EC 4.1.1.23) (OMPdecase)]	[MISSING]
Q42580	PER21 P21 At2g37130 T2N18.11	Peroxidase 21 (Atperox P21) (EC 1.11.1.7) (ATP2a/ATP2b) (PRXR5)	[MISSING]
Q67YZ8	At5g56650	At5g56650 (IAA-amino acid hydrolase homolog 1)	[MISSING]
A0A178UBM6	At5g08570 AXX17_At5g08490	Uncharacterized protein	[MISSING]
A0A1P8B715	CPK22 At4g04710 T4B21.12 T4B21_12	Calcium-dependent kinase-like protein	[MISSING]
Q8L7F2	At2g33040	Mitochondrial F1-ATPase, gamma subunit (ATP3_ARATH)	[MISSING]
A0A1P8B718	CPK22 At4g04710 T4B21.12 T4B21_12	Calcium-dependent kinase-like protein	[MISSING]
A0A1P8B4Z3	VATG3 vacuolar ATP synthase G3 VHA-G3 At4g25950 F20B18.60 F20B18_60	Vacuolar ATP synthase G3	[MISSING]
A0A1P8B1N1	LOS2 cytosolic enolase ENO2 ENOC ENOLASE 2 At2g36530 F1O11.16 F1O11_16	Enolase	[MISSING]
B9DHY6	At1g78900	AT1G78900 protein (Fragment)	[MISSING]
Q9SMM4	T9A21.80 At4g18230	Putative uncharacterized protein AT4g18230 (Putative uncharacterized protein T9A21.80)	[MISSING]
B9DHY9	At4g18710	AT4G18710 protein (Fragment)	[MISSING]
A0A1I9LP31	GalAK galacturonic acid kinase At3g10700	Galacturonic acid kinase	[MISSING]
A0A1I9LP32	GalAK galacturonic acid kinase At3g10700	Galacturonic acid kinase	[MISSING]
Q570I3	At2g45290	Putative transketolase (Fragment)	[MISSING]
A0A178VAN3	At3g57220 AXX17_At3g51800	Uncharacterized protein	[MISSING]
A0A1I9LLT1	PPT2 ATPPT2 PHOSPHATE TRANSLOCATOR 2 phosphate translocator 2 PHOSPHOENOLPYRUVATE (PEP) phosphoenolpyruvate (pep) At3g01550 F4P13.10 F4P13_10	Phosphoenolpyruvate (Pep)/phosphate translocator 2	[MISSING]
C0Z2E7	At3g54470	AT3G54470 protein	[MISSING]
Q5DWV9	At3g55120.1	Chalcone-flavonone isomerase family protein	[MISSING]
Q5DWV8	At5g42800.1	Mutant protein of dihydroflavonol reductase	[MISSING]
B9DGQ1	At5g48230	AT5G48230 protein	[MISSING]
A0A1P8AM79	MNS3 alpha-mannosidase 3 At1g30000 T1P2.10 T1P2_10	Alpha-mannosidase 3	[MISSING]
Q5DWV7	At5g42800.1	Mutant protein of dihydroflavonol reductase	[MISSING]
C0Z2E9	At5g35630	AT5G35630 protein	[MISSING]
B9DHK5	At4g33150	AT4G33150 protein (Fragment)	[MISSING]
W8Q7D0	AT1G14070	Glycosyltransferase (Fragment)	[MISSING]
B3H778	At4g24830 F6I7.40 F6I7_40	Arginosuccinate synthase family	[MISSING]
Q9SQQ7	At3g04050 T11I18.16 T11I18_16	Pyruvate kinase (EC 2.7.1.40)	[MISSING]
Q56X39	At1g62180	Putative adenosine-5'-phosphosulfate reductase	[MISSING]
F4KDZ4	PMDH2 At5g09660 F17I14.150 F17I14_150	Malate dehydrogenase (EC 1.1.1.37)	[MISSING]
W8PV36	AT2G03220	Glycosyltransferase (Fragment)	[MISSING]
Q56X34	At5g14780	Formate dehydrogenase	[MISSING]
Q3E9D5	SAMDC4 BUD2 At5g18930	S-adenosylmethionine decarboxylase proenzyme 4 (AdoMetDC4) (EC 4.1.1.50) [Cleaved into: S-adenosylmethionine decarboxylase 1 alpha chain; S-adenosylmethionine decarboxylase 1 beta chain (Protein BUSHY AND DWARF 2)]	[MISSING]
Q3E9D7	At5g18880 F17K4.130 F17K4_130	RNA-directed DNA polymerase (Reverse transcriptase)-related family protein	[MISSING]
Q9M0P1	At4g09520	Putative uncharacterized protein AT4g09520	[MISSING]
A0A1P8BCT3	KDTA AtKdtA KDO transferase A At5g03770 F17C15.190 F17C15_190	KDO transferase A	[MISSING]
Q8RWS2	At5g54960	Putative pyruvate decarboxylase (Fragment)	[MISSING]
A0A1P8APE5	FANCM At-FANCM At1g35530 F15O4.40	DEAD/DEAH box RNA helicase family protein	[MISSING]
A0A1P8AMR3	HA9 AHA9 H(+)-ATPase 9 At1g80660 F23A5.1 F23A5_1	H[+]-ATPase 9	[MISSING]
A0A1P8AMR6	HA9 AHA9 H(+)-ATPase 9 At1g80660 F23A5.1 F23A5_1	H[+]-ATPase 9	[MISSING]
Q8VYA6	At4g37410	Cytochrome P450 monooxygenase-like protein (Fragment)	[MISSING]
Q570K4	At1g78900	Vacuolar-type H+-ATPase subunit A	[MISSING]
A0A1P8BHL0	PNT1 PEANUT 1 At5g22130	Mannosyltransferase family protein	[MISSING]
A0A1P8BHL8	DXPS3 DXS3 At5g11380 F2I11.270 F2I11_270	1-deoxy-D-xylulose 5-phosphate synthase 3	[MISSING]
F4HQU9	AAPT1 AMINOALCOHOLPHOSPHOTRANSFERASE ATAAPT1 At1g13560 F13B4.5 F13B4_5	Aminoalcoholphosphotransferase 1	[MISSING]
Q96323	LDOX At4g22880 F7H19.60	Leucoanthocyanidin dioxygenase (LDOX) (Leucocyanidin oxygenase) (EC 1.14.11.19) (Anthocyanidin synthase) (ANS) (Leucoanthocyanidin hydroxylase) (Protein TANNIN DEFICIENT SEED 4) (TDS4) (Protein TRANSPARENT TESTA 11) (TT11) (Protein TRANSPARENT TESTA 17) (TT17) (Protein TRANSPARENT TESTA 18) (TT18)	[MISSING]
A0A1P8BC98	UGP2 AtUGP2 MKP11.26 MKP11_26 At5g17310	UDP-glucose pyrophosphorylase 2	[MISSING]
Q56WF9	At3g55410	2-oxoglutarate dehydrogenase, E1 subunit-like protein	[MISSING]
A0A1P8AWA3	ATPI4K ALPHA At1g49340	Phosphatidylinositol 3-and 4-kinase family protein	[MISSING]
Q84R23	At1g66520	Putative formyl transferase (Putative uncharacterized protein At1g66520)	[MISSING]
Q9FE52	srpk3 MRN17.7 MRN17_7 At5g22840	Protein kinase superfamily protein (SRPK3) (Serine protein kinase-like protein)	[MISSING]
A0A1P8B5E4	SQS2 squalene synthase 2 At4g34650 T4L20.230 T4L20_230	Squalene synthase 2	[MISSING]
Q9LXG7	At5g15140 F8M21.30 F8M21_30	Aldose 1-epimerase family protein (Galactose mutarotase-like superfamily protein) (Putative aldose 1-epimerase-like protein)	[MISSING]
Q56WX4	At4g37640	Plasma membrane-type calcium ATPase	[MISSING]
F4IKK4	SNG1 MALATE SINAPOYLTRANSFERASE SCPL8 SERINE CARBOXYPEPTIDASE-LIKE 8 sinapoylglucose 1 At2g22990 T20K9.18	Sinapoylglucose 1	[MISSING]
A0A1P8BFG5	MXI22.8 MXI22_8 At5g50370	Adenylate kinase family protein	[MISSING]
A0A1I9LMN7	At3g49160	Pyruvate kinase family protein	[MISSING]
Q0WLD2	At5g18280	Apyrase (Fragment)	[MISSING]
A0A1I9LPY0	ASN1 AT-ASN1 DARK INDUCIBLE 6 DIN6 At3g47340	Glutamine-dependent asparagine synthase 1	[MISSING]
A0A1I9LMN8	At3g49160	Pyruvate kinase family protein	[MISSING]
A0A1I9LMN9	At3g55870	ADC synthase superfamily protein	[MISSING]
Q9SXP7	LIP2 At1g04640 T1G11.11	Octanoyltransferase (EC 2.3.1.181) (Lipoate biosynthesis protein) (Lipoate-protein ligase) (Lipoyl ligase) (Lipoyl/octanoyl transferase) (Octanoyl-[acyl-carrier-protein]-protein N-octanoyltransferase)	[MISSING]
A0A178U862	At5g10050 AXX17_At5g09660	Uncharacterized protein	[MISSING]
A0A178V9K8	At3g17940 AXX17_At3g19010	Uncharacterized protein	[MISSING]
O48661	SPDSYN2 At1g70310 F17O7.16	Spermidine synthase 2 (SPDSY 2) (EC 2.5.1.16) (Putrescine aminopropyltransferase 2)	[MISSING]
Q0WU93	At4g37310	Cytochrome P450 like protein	[MISSING]
Q8GXT2	BGLU29 At2g44470 F4I1.28	Beta-glucosidase 29 (AtBGLU29) (EC 3.2.1.21)	[MISSING]
Q8GXT5	At3g52970/F8J2_140	Putative cytochrome P450	[MISSING]
Q0WU95	At1g50430	Sterol delta7 reductase	[MISSING]
Q9SNY3	GMD1 At5g66280 K1L20.6	GDP-mannose 4,6 dehydratase 1 (EC 4.2.1.47) (GDP-D-mannose dehydratase 1) (GMD 1)	[MISSING]
A0A1P8AV04	IMS1 2-ISOPROPYLMALATE SYNTHASE 1 2-isopropylmalate synthase 1 IPMS2 ISOPROPYLMALATE SYNTHASE 2 MAML-3 SOPROPYLMALATE SYNTHASE 2 At1g74040 F2P9.9 F2P9_9	2-isopropylmalate synthase 1	[MISSING]
I3XHK1	FANCM At-FANCM At1g35530 F15O4.40	DEAD/DEAH box RNA helicase family protein (Fanconia anemia complementation group M-like protein)	[MISSING]
A0A1P8APY6	UGE3 UDP-D-galactose 4-epimerase 3 UDP-D-glucose At1g63180 F16M19.8 F16M19_8	UDP-D-glucose/UDP-D-galactose 4-epimerase 3	[MISSING]
A0A1P8APY5	At1g22430 F12K8.22 F12K8_22	GroES-like zinc-binding dehydrogenase family protein	[MISSING]
Q9SVQ9	At4g13180 F17N18.70 F17N18_70	AT4g13180/F17N18_70 (NAD(P)-binding Rossmann-fold superfamily protein) (Short-chain alcohol dehydrogenase like protein)	[MISSING]
Q94K13	At3g01850 F28J7.18 F28J7_18	Ribulose-phosphate 3-epimerase (EC 5.1.3.1)	[MISSING]
Q9LU95	At3g25960	Pyruvate kinase (EC 2.7.1.40)	[MISSING]
A0A1P8B1S3	ASA2 anthranilate synthase 2 ATHANSYNAB At2g29690 T27A16.21 T27A16_21	Anthranilate synthase 2	[MISSING]
Q9FFP9	SRK2H OSKL9 SNRK2.5 At5g63650 MBK5.13	Serine/threonine-protein kinase SRK2H (EC 2.7.11.1) (OST1-kinase-like 9) (SNF1-related kinase 2.5) (SnRK2.5)	[MISSING]
A0A1P8B545	CKI1 casein kinase I CASEIN KINASE I-LIKE 11 CKL11 At4g14340 Dl3210c FCAALL.68	Casein kinase I	[MISSING]
A0A1P8B7C2	ALDH3I1 aldehyde dehydrogenase 3 aldehyde dehydrogenase 3I1 ALDH3 At4g34240 F10M10.10 F10M10_10	Aldehyde dehydrogenase 3I1	[MISSING]
Q9FFP6	MBK5.16 MBK5_16 At5g63680	Pyruvate kinase (EC 2.7.1.40)	[MISSING]
A0A1P8B7C0	ALDH3I1 aldehyde dehydrogenase 3 aldehyde dehydrogenase 3I1 ALDH3 At4g34240 F10M10.10 F10M10_10	Aldehyde dehydrogenase 3I1	[MISSING]
Q9M2S0	At3g55590 T22E16.250	Probable mannose-1-phosphate guanylyltransferase 2 (EC 2.7.7.13)	[MISSING]
W8PUR4	AT3G46970	Alpha-1,4 glucan phosphorylase (EC 2.4.1.1) (Fragment)	[MISSING]
Q9LFJ8	UGT78D2 AGT At5g17050 F2K13.200	UDP-glycosyltransferase 78D2 (EC 2.4.1.-) (Anthocyanin 3-O-glucosyltransferase) (Flavonol 3-O-glucosyltransferase) (EC 2.4.1.91) (UDP glucose:flavonoid 3-O-glucosyltransferase)	[MISSING]
B9DI17	At1g64710	AT1G64710 protein (Fragment)	[MISSING]
Q9ZQ99	UGT73C1 ZOG1 At2g36750 F13K3.15	UDP-glycosyltransferase 73C1 (EC 2.4.1.-) (Cytokinin-O-glucosyltransferase 1) (Zeatin O-glucosyltransferase 1) (AtZOG1)	[MISSING]
Q460R0	At5g13930	Chalcone synthase family protein	[MISSING]
Q460R3	At5g13930	Chalcone synthase family protein	[MISSING]
Q460R2	At5g13930	Chalcone synthase family protein	[MISSING]
Q9SK82	UGT85A1 ZOG2 At1g22400 F12K8.26	UDP-glycosyltransferase 85A1 (EC 2.4.1.-) (Cytokinin-O-glucosyltransferase 2) (Zeatin O-glucosyltransferase 2) (AtZOG2)	[MISSING]
F4JAG3	UXS1 ATUXS1 At3g53520	UDP-glucuronic acid decarboxylase 1	[MISSING]
Q9LXX7	T5P19_280 ''cytochrome P450 CYP94D2 cytochrome P450 family 94 polypeptide 2 polypeptide 2'' subfamily D At3g56630	Cytochrome P450, family 94, subfamily D, polypeptide 2 (Cytochrome P450-like protein)	[MISSING]
F4JEJ0	ATBFRUCT1 ATCWINV1 At3g13790	Glycosyl hydrolases family 32 protein	[MISSING]
O23171	MES9 At4g37150 AP22.78 C7A10.210	Methylesterase 9 (AtMES9) (EC 3.1.1.-)	[MISSING]
Q9ZPS4	GAD3 At2g02000 F14H20.7	Glutamate decarboxylase 3 (GAD 3) (EC 4.1.1.15)	[MISSING]
F4IYH1	VTC4 At3g02870 F13E7.19 F13E7_19	Inositol monophosphatase family protein	[MISSING]
A0A0B4UMN9	SQD1 AT4G33030	SQD1 (Fragment)	[MISSING]
Q0WWY4	At4g00720	Shaggy related protein kinase theta	[MISSING]
Q9LIA8	UGD2 UGD At3g29360 MUO10.18 MUO10_6	UDP-glucose 6-dehydrogenase 2 (UDP-Glc dehydrogenase 2) (UDP-GlcDH 2) (UDPGDH 2) (EC 1.1.1.22) (At-UGD2)	[MISSING]
Q681K3	At3g21500	Putative 1-D-deoxyxylulose 5-phosphate synthase	[MISSING]
A0A178WDG0	At1g63290 AXX17_At1g56720	Uncharacterized protein	[MISSING]
W8Q6K8	AT4G14090	Glycosyltransferase (EC 2.4.1.-) (Fragment)	[MISSING]
F4KC24	At5g57655	Xylose isomerase (EC 5.3.1.5)	[MISSING]
Q0WUG9	At5g63310	Nucleoside diphosphate kinase (EC 2.7.4.6)	[MISSING]
Q0WUG4	At5g27380	Glutathione synthetase gsh2 (Fragment)	[MISSING]
B9DF86	At1g04640	AT1G04640 protein (Fragment)	[MISSING]
B9DHX4	At1g04410	Malate dehydrogenase (EC 1.1.1.37) (Fragment)	[MISSING]
A0A1P8ASL1	ICDH isocitrate dehydrogenase At1g54340 F20D21.16 F20D21_16	Isocitrate dehydrogenase	[MISSING]
Q9LM93	DPMS1 At1g20570 At1g20575 AT1G20575	At1g20575 (F2D10.6) (Glycosyltransferase) (Nucleotide-diphospho-sugar transferases superfamily protein) (Putative uncharacterized protein At1g20570)	[MISSING]
B3H749	VTC4 At3g02870 F13E7.19 F13E7_19	Inositol monophosphatase family protein	[MISSING]
B9DHJ3	At1g77760	AT1G77760 protein (Fragment)	[MISSING]
U3N1U1	GA20ox1 At4g25420	GA20ox1	[MISSING]
Q0WWW4	At4g17260	L-lactate dehydrogenase (EC 1.1.1.27)	[MISSING]
Q0WWW3	At5g28840	GDP-mannose 3',5'-epimerase	[MISSING]
Q0WWW1	At1g29880	Glycyl-tRNA synthetase (Fragment)	[MISSING]
A0A178U9E1	At5g48220 AXX17_At5g46750	Uncharacterized protein	[MISSING]
Q9LNE3	At1g06030 T21E18.8	Probable fructokinase-2 (EC 2.7.1.4)	[MISSING]
F4JM86	CAT2 CATALASE catalase 2 At4g35090 T12J5.2	Catalase (EC 1.11.1.6)	[MISSING]
A0A1P8B0W9	At2g33220 F25I18.4 F25I18_4	GRIM-19 protein	[MISSING]
F4JTH0	ASP5 AAT3 ASPARTATE AMINOTRANSFERASE aspartate aminotransferase 5 ATAAT1 At4g31990 F11C18.15	Aspartate aminotransferase (EC 2.6.1.1)	[MISSING]
Q9C712	pde194 pigment defective 194 At1g66520 F28G11.15 F28G11_15	Formyl transferase, putative (Formyltransferase)	[MISSING]
Q9LVH6	At3g17940	Aldose 1-epimerase (EC 5.1.3.3) (Galactose mutarotase)	[MISSING]
A0A1P8B0W4	PLDBETA1 PHOSPHOLIPASE D phospholipase D beta 1 PLDBETA At2g42010 T6D20.10 T6D20_10	Phospholipase D beta 1	[MISSING]
A0A1P8B6W3	MGD1 EMB2797 EMBRYO DEFECTIVE 2797 MGDA UDP-glycosyl transferase 81A1 UGT81A1 At4g31780 F11C18.2	Monogalactosyl diacylglycerol synthase 1	[MISSING]
Q9SD68	F13I12.100 At3g47050	Beta-D-glucan exohydrolase-like protein (Glycosyl hydrolase family protein)	[MISSING]
A0A1I9LNG4	HY2 ATHY2 ELONGATED HYPOCOTYL 2 GENOMES UNCOUPLED 3 GUN3 PHYTOCHROMOBILIN SYNTHASE At3g09150	Phytochromobilin:ferredoxin oxidoreductase, chloroplast / phytochromobilin synthase (HY2)	[MISSING]
A0A1P8AWR1	CCR2 ATCCR2 cinnamoyl coa reductase At1g80820 F23A5.17 F23A5_17	Cinnamoyl coa reductase	[MISSING]
A0A1P8AWR0	CAT3 ATCAT3 catalase 3 SEN2 SENESCENCE 2 At1g20620 F5M15.5 F5M15_5	Catalase 3	[MISSING]
Q570J1	At5g49460	ATP-citrate lyase subunit B (Fragment)	[MISSING]
Q84M89	GCS2 At1g24320 F3I6.26	Alpha-glucosidase 2 (Glucosidase 2) (EC 3.2.1.-)	[MISSING]
Q9M884	PMI1 MEE31 At3g02570 F16B3.20	Mannose-6-phosphate isomerase 1 (EC 5.3.1.8) (Phosphohexomutase 1) (Phosphomannose isomerase 1) (PMI1) (Protein MATERNAL EFFECT EMBRYO ARREST 31)	[MISSING]
A0A1P8APH5	FANCM At-FANCM At1g35530 F15O4.40	DEAD/DEAH box RNA helicase family protein	[MISSING]
F4HQT1	GAPC2 GAPC-2 At1g13440 T6J4.17 T6J4_17	Glyceraldehyde-3-phosphate dehydrogenase C2	[MISSING]
Q39103	GA3OX1 GA4 At1g15550 T16N11.6	Gibberellin 3-beta-dioxygenase 1 (EC 1.14.11.15) (GA 3-oxidase 1) (AtGA3ox1) (Gibberellin 3 beta-hydroxylase 1)	[MISSING]
Q0WRU5	MRN17.8 MRN17_8 At5g22850	Eukaryotic aspartyl protease family protein (Protease-like protein)	[MISSING]
Q56WI8	At2g01350	Nicotinate-nucleotide pyrophosphorylase like protein	[MISSING]
