ENTRY	STOICHIOMETRY	GENE NAMES	PROTEIN NAME	UNIPROT NOTE
Q39041	1	BFRUCT4 BETAFRUCT4 At1g12240 T28K15.3	Acid beta-fructofuranosidase 4, vacuolar (At beta fruct4) (AtBETAFRUCT4) (EC 3.2.1.26) (Acid invertase 4) (AI 4) (Acid sucrose hydrolase 4) (Vacuolar invertase 4) (Inv-V4) (VAC-INV 4) (VI 4)	SUBUNIT: May be present in two forms, a 70 kDa monomer and a heterodimer of the 30 kDa and 38 kDa subunits. The ratio of the levels of the two forms within cells appears to be regulated developmentally (By similarity). {ECO:0000250|UniProtKB:P29001}.
F4JPX3	1	PBL20 At4g17660 dl4865w	Probable serine/threonine-protein kinase PBL20 (EC 2.7.11.1) (PBS1-like protein 20)	[MISSING]
Q9SLM6	1	GSTF3 GST16 At2g02930 T17M13.10	Glutathione S-transferase F3 (AtGSTF3) (EC 2.5.1.18) (GST class-phi member 3) (Glutathione S-transferase 16)	[MISSING]
B9DGT6	1	At1g53310	AT1G53310 protein	[MISSING]
P54873	1	HMGS EMB2778 FKP1 MVA1 At4g11820 T26M18.30	Hydroxymethylglutaryl-CoA synthase (HMG-CoA synthase) (EC 2.3.3.10) (3-hydroxy-3-methylglutaryl coenzyme A synthase) (Protein EMBRYO DEFECTIVE 2778) (Protein FLAKY POLLEN 1)	[MISSING]
F4J6I6	1	COQ6 At3g24200	Ubiquinone biosynthesis monooxygenase COQ6, mitochondrial (EC 1.14.13.-)	SUBUNIT: Component of a multi-subunit COQ enzyme complex. {ECO:0000256|HAMAP-Rule:MF_03193}.
Q56Z45	1	At2g37040	Phenylalanine ammonia lyase (Fragment)	[MISSING]
O23569	1	dl4665w At4g17260 Dl4665W FCAALL.172	L-lactate dehydrogenase (EC 1.1.1.27)	[MISSING]
Q8VYH2	1	SQE3 At4g37760 T28I19.4	Squalene epoxidase 3 (AtSQE3) (EC 1.14.14.17)	[MISSING]
W8Q3B1	1	AT2G36800	Glycosyltransferase (EC 2.4.1.-) (Fragment)	[MISSING]
Q0WT09	1	At1g54340	NADP specific isocitrate dehydrogenase	[MISSING]
A0A1P8B848	1	NDB3 NAD(P)H dehydrogenase B3 At4g21490 F18E5.110 F18E5_110	NAD(P)H dehydrogenase B3	[MISSING]
Q56Y21	1	At4g13290	Cytochrome p450-like protein	[MISSING]
Q9ZPH4	1	At4g04930 T1J1.1	Sphingolipid delta(4)-desaturase DES1-like (EC 1.14.19.17)	[MISSING]
P92939	1	ECA1 ACA3 At1g07810 F24B9.9	Calcium-transporting ATPase 1, endoplasmic reticulum-type (EC 3.6.3.8)	[MISSING]
Q9SVQ9	1	At4g13180 F17N18.70 F17N18_70	AT4g13180/F17N18_70 (NAD(P)-binding Rossmann-fold superfamily protein) (Short-chain alcohol dehydrogenase like protein)	[MISSING]
A0A1P8AVI3	1	CKS AtCKS CMP-KDO synthetase KDSB At1g53000	Nucleotide-diphospho-sugar transferases superfamily protein	[MISSING]
A8MR07	1	At3g52990	Pyruvate kinase (EC 2.7.1.40)	[MISSING]
Q94C12	1	At3g18410 MYF24_12	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10-B	SUBUNIT: Complex I is composed of at least 49 different subunits.
Q0WW95	1	At2g43750	Cysteine synthase (EC 2.5.1.47)	[MISSING]
Q682J4	1	At4g37340	Cytochrome P450-like protein	[MISSING]
Q0WM57	1	At5g08670	H+-transporting ATP synthase beta chain (Mitochondrial)-like protein (Fragment)	[MISSING]
A8MRF2	1	OVA1 OVULE ABORTION 1 At3g55400	Methionyl-tRNA synthetase / methionine-tRNA ligase / MetRS (CpMetRS)	[MISSING]
Q38872	1	CPK6 CDPK3 At2g17290 F5J6.13	Calcium-dependent protein kinase 6 (EC 2.7.11.1) (Calcium-dependent protein kinase isoform CDPK3) (AtCDPK3) (Calmodulin-domain protein kinase CDPK isoform 6)	SUBUNIT: Interacts with SLAC1 (PubMed:20385816). Interacts with FD (PubMed:25661797). {ECO:0000269|PubMed:20385816, ECO:0000269|PubMed:25661797}.
F4J864	1	CYP76G1 ''cytochrome P450 cytochrome P450 family 76 polypeptide 1 polypeptide 1'' subfamily G At3g52970	Cytochrome P450, family 76, subfamily G, polypeptide 1	[MISSING]
Q93ZG7	1	RH38 LOS4 At3g53110 T4D2.40	DEAD-box ATP-dependent RNA helicase 38 (EC 3.6.4.13) (Low expression of osmotically-responsive genes 4 protein) (Protein CRYOPHYTE)	SUBUNIT: Interacts with NUP214 (via N-terminus). {ECO:0000269|PubMed:22898497}.
Q9FLV5	1	PER61 P61 At5g24070 MZF18.4	Probable peroxidase 61 (Atperox P61) (EC 1.11.1.7)	[MISSING]
Q9S9W2	1	SDRA IBR1 At4g05530 T1J24.9	Short-chain dehydrogenase/reductase SDRA (EC 1.1.-.-) (Protein INDOLE-3-BUTYRIC ACID RESPONSE 1) (Short-chain dehydrogenase/reductase A)	[MISSING]
Q9LZ62	1	T32M21_230 ''cytochrome P450 CYP77A9 cytochrome P450 family 77 polypeptide 9 polypeptide 9'' subfamily A At5g04630 T1E3.4	Cytochrome P450, family 77, subfamily A, polypeptide 9 (Cytochrome P450-like protein)	[MISSING]
F4JKM2	1	CAD5 ATCAD5 CAD-5 At4g34230 F10M10.11	Cinnamyl alcohol dehydrogenase 5	[MISSING]
Q0WLL3	1	At1g71880	Sucrose transport protein SUC1 (Fragment)	[MISSING]
Q9LIK7	1	ACA13 At3g22910 F5N5.8	Putative calcium-transporting ATPase 13, plasma membrane-type (EC 3.6.3.8) (Ca(2+)-ATPase isoform 13)	[MISSING]
O49332	1	At2g30670 T11J7.6	Tropinone reductase homolog At2g30670 (EC 1.1.1.-)	[MISSING]
Q1PDU6	1	At5g19880	Peroxidase (EC 1.11.1.7)	[MISSING]
A0A1P8BC80	1	ADCL MTI20.10 MTI20_10 At5g57850	D-aminoacid aminotransferase-like PLP-dependent enzymes superfamily protein	[MISSING]
F4JUJ5	1	FBA2 AtFBA2 At4g38970 F19H22.70 F19H22_70	Fructose-bisphosphate aldolase (EC 4.1.2.13)	[MISSING]
A0A1P8ANM5	1	BCA6 ATBCA6 beta carbonic anhydrase 6 At1g58180 T15M6.18	Carbonic anhydrase (EC 4.2.1.1) (Carbonate dehydratase)	[MISSING]
A0A1I9LP65	1	At3g59850	Pectin lyase-like superfamily protein	[MISSING]
Q1PEH3	1	At3g48540	Cytidine/deoxycytidylate deaminase family protein	[MISSING]
A0A1P8AYI3	1	At2g29320 F16P2.30 F16P2_30	NAD(P)-binding Rossmann-fold superfamily protein	[MISSING]
Q8W4S4	1	VHA-a3 At4g39080 F19H22.180	V-type proton ATPase subunit a3 (V-ATPase subunit a3) (V-type proton ATPase 95 kDa subunit a isoform 3) (V-ATPase 95 kDa isoform a3) (Vacuolar H(+)-ATPase subunit a isoform 3) (Vacuolar proton pump subunit a3) (Vacuolar proton translocating ATPase 95 kDa subunit a isoform 3)	SUBUNIT: V-ATPase is a heteromultimeric enzyme composed of a peripheral catalytic V1 complex (components A to H) attached to an integral membrane V0 proton pore complex (components: a, c, c'', d and e). {ECO:0000250}.
Q3E6Z1	1	CCoAOMT1 At4g34050 F28A23.190 F28A23_190	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein	[MISSING]
Q9SQR2	1	ChlADR2 At3g04000 T11I18.11	NADPH-dependent aldehyde reductase 2, chloroplastic (AtChlADR2) (EC 1.1.1.-) (Short-chain type dehydrogenase/reductase)	[MISSING]
Q8LPN3	1	ADCS EMB1997 At2g28880 F8N16.17	Aminodeoxychorismate synthase, chloroplastic (ADC synthase) (EC 2.6.1.85) (P-aminobenzoic acid synthase) (PABA synthase) (Para-aminobenzoate synthase) (Protein EMBRYO DEFFECTIVE 1997)	[MISSING]
Q9SHP0	1	PSAT2 At2g17630 T19E12.3	Phosphoserine aminotransferase 2, chloroplastic (AtPSAT2) (EC 2.6.1.52)	[MISSING]
Q9SMQ4	1	SRK2F OSKL5 SNRK2.7 At4g40010 T5J17.180	Serine/threonine-protein kinase SRK2F (EC 2.7.11.1) (OST1-kinase-like 5) (SNF1-related kinase 2.7) (SnRK2.7)	[MISSING]
Q94CE7	1	At4g15560	Putative DEF (CLA1) protein (Fragment)	[MISSING]
F4IAT5	1	At1g24735 F5A9.20 F5A9_20	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein	[MISSING]
A0A1P8AST6	1	GSTF5 ATGSTF5 At1g02940 F22D16.6 F22D16_6	Glutathione S-transferase (Class phi) 5	[MISSING]
Q07356	1	PDS At4g14210 dl3145c	15-cis-phytoene desaturase, chloroplastic/chromoplastic (EC 1.3.5.5) (Phytoene dehydrogenase)	[MISSING]
O23389	1	dl3725w ''cytochrome P450 CYP705A3 cytochrome P450 family 705 polypeptide 3 polypeptide 3'' subfamily A At4g15360 Dl3725W FCAALL.277	Cytochrome P450 like protein (Cytochrome P450, family 705, subfamily A, polypeptide 3)	[MISSING]
Q9SJT7	1	VHA-a2 At2g21410 F3K23.17	V-type proton ATPase subunit a2 (V-ATPase subunit a2) (V-type proton ATPase 95 kDa subunit a isoform 2) (V-ATPase 95 kDa isoform a2) (Vacuolar H(+)-ATPase subunit a isoform 2) (Vacuolar proton pump subunit a2) (Vacuolar proton translocating ATPase 95 kDa subunit a isoform 2)	SUBUNIT: V-ATPase is a heteromultimeric enzyme composed of a peripheral catalytic V1 complex (components A to H) attached to an integral membrane V0 proton pore complex (components: a, c, c'', d and e). {ECO:0000250}.
B9DGX9	1	At1g10130	AT1G10130 protein (Fragment)	[MISSING]
Q9M2Y8	1	ACS9 ETO3 At3g49700 T16K5.50	1-aminocyclopropane-1-carboxylate synthase 9 (ACC synthase 9) (EC 4.4.1.14) (Ethylene-overproduction protein 3) (S-adenosyl-L-methionine methylthioadenosine-lyase 9)	SUBUNIT: Homodimer and heterodimer. In vivo, the relevance of heterodimerization with other ACS enzymes is however unsure (By similarity). Interacts (via its C-terminal region) with FEI1, FEI2, ETO1 and EOL1. {ECO:0000250, ECO:0000269|PubMed:18808454, ECO:0000269|PubMed:19017745}.
Q9SZW4	1	HMA2 At4g30110 F6G3.140	Cadmium/zinc-transporting ATPase HMA2 (EC 3.6.3.3) (EC 3.6.3.5) (Cadmium/zinc-transporting ATPase 3) (Protein HEAVY METAL ATPASE 2)	[MISSING]
A0A1P8B4Z3	1	VATG3 vacuolar ATP synthase G3 VHA-G3 At4g25950 F20B18.60 F20B18_60	V-type proton ATPase subunit G	SUBUNIT: V-ATPase is a heteromultimeric enzyme composed of a peripheral catalytic V1 complex (components A to H) attached to an integral membrane V0 proton pore complex. {ECO:0000256|RuleBase:RU364019}.
A0A1P8AQP0	1	AVA-P2 ATVHA-C2 AVA-2PE VACUOLAR-TYPE H+ ATPASE C2 At1g19910 F6F9.3 F6F9_3	V-type proton ATPase proteolipid subunit	[MISSING]
Q9LTM6	1	CYP71B17 At3g26160 MTC11.6	Cytochrome P450 71B17 (EC 1.14.-.-)	[MISSING]
Q43873	1	PER73 P73 At5g67400 K8K14.13	Peroxidase 73 (Atperox P73) (EC 1.11.1.7) (ATP10a) (PRXR11)	[MISSING]
Q8RWE8	1	VTC2 At4g26850 F10M23.190	GDP-L-galactose phosphorylase 1 (EC 2.7.7.69) (Protein VITAMIN C DEFECTIVE 2)	SUBUNIT: Interacts with TLP1. {ECO:0000269|PubMed:17982713}.
O22149	1	PME17 ARATH17 At2g45220 F4L23.27	Probable pectinesterase/pectinesterase inhibitor 17 [Includes: Pectinesterase inhibitor 17 (Pectin methylesterase inhibitor 17); Pectinesterase 17 (PE 17) (EC 3.1.1.11) (Pectin methylesterase 17) (AtPME17)]	[MISSING]
F4ICG2	1	OVA9 ovule abortion 9 At1g25350 F4F7.26 F4F7_26	Glutamine-tRNA ligase, putative / glutaminyl-tRNA synthetase, putative / GlnRS	[MISSING]
F4JED5	1	At3g07270	GTP cyclohydrolase I	[MISSING]
A0A1P8B3F6	1	CTF7 AtCTF7 ECO1 At4g31400 F3L17.7	Protein CTF7	[MISSING]
Q0WSR2	1	At1g05260	Peroxidase (EC 1.11.1.7)	[MISSING]
Q8L7E8	1	At1g06570	4-hydroxyphenylpyruvate dioxygenase HPD	[MISSING]
A0A1P8ATF1	1	PAI3 At1g29410 F15D2.31 F15D2_31	Phosphoribosylanthranilate isomerase 3	[MISSING]
Q8L7U0	1	At3g03330 T21P5.25 T21P5_25	AT3g03330/T21P5_25 (NAD(P)-binding Rossmann-fold superfamily protein)	[MISSING]
A0A1P8BGP6	1	MVA3.170 MVA3_170 At5g17820	Peroxidase (EC 1.11.1.7)	[MISSING]
A0A1P8B0J0	1	BGLU17 beta glucosidase 17 At2g44480 F4I1.29	Beta glucosidase 17	[MISSING]
Q38893	1	ZDS1 CLB5 PDE181 SPC1 ZDS At3g04870 T9J14.18	Zeta-carotene desaturase, chloroplastic/chromoplastic (EC 1.3.5.6) (9,9'-di-cis-zeta-carotene desaturase) (Carotene 7,8-desaturase) (Protein CHLOROPLAST BIOGENESIS 5) (Protein PIGMENT DEFECTIVE 181) (Protein SPONTANEOUS CELL DEATH 1)	[MISSING]
Q9LDA4	1	PER38 P38 At4g08780 T32A17.90	Peroxidase 38 (Atperox P38) (EC 1.11.1.7)	[MISSING]
O80505	1	At2g44660 F16B22.15	Probable dolichyl pyrophosphate Glc1Man9GlcNAc2 alpha-1,3-glucosyltransferase (EC 2.4.1.265) (Asparagine-linked glycosylation protein 8 homolog) (Dol-P-Glc:Glc(1)Man(9)GlcNAc(2)-PP-dolichyl alpha-1,3-glucosyltransferase) (Dolichyl-P-Glc:Glc1Man9GlcNAc2-PP-dolichyl glucosyltransferase)	[MISSING]
F4KGY8	1	UGP2 AtUGP2 MKP11.26 MKP11_26 At5g17310	UDP-glucose pyrophosphorylase 2	[MISSING]
P25697	1	At1g32060 T12O21.4	Phosphoribulokinase, chloroplastic (PRK) (PRKase) (EC 2.7.1.19) (Phosphopentokinase)	[MISSING]
A0A1P8AZN1	1	GPX4 ATGPX4 glutathione peroxidase 4 At2g48150 F11L15.5	Glutathione peroxidase	[MISSING]
A0A1P8AZ43	1	BGLU28 beta glucosidase 28 At2g44460 F4I1.27	Beta glucosidase 28	[MISSING]
Q9SI64	1	ADC1 SPE1 At2g16500 F1P15.12	Arginine decarboxylase 1 (ADC 1) (ADC-O) (ARGDC 1) (AtADC1) (EC 4.1.1.19)	SUBUNIT: Homodimer. Only the dimer is catalytically active, as the active sites are constructed of residues from both monomers. May form a head-to-tail homodimer (PubMed:11576438). Homodimer and heterodimer with ADC2 (PubMed:28109885). {ECO:0000269|PubMed:11576438, ECO:0000269|PubMed:28109885}.
O80526	1	ACLA-3 At1g09430 F19J9.9	ATP-citrate synthase alpha chain protein 3 (ATP-citrate synthase A-3) (EC 2.3.3.8) (ATP-citrate lyase A-3) (Citrate cleavage enzyme A-3)	SUBUNIT: Heterooctamer of 4 alpha and 4 beta chains. {ECO:0000250}.
Q0WUS4	1	At2g22780	Malate dehydrogenase (EC 1.1.1.37)	[MISSING]
Q9LTL2	1	CYP71B25 At3g26270 MTC11.20	Cytochrome P450 71B25 (EC 1.14.-.-)	[MISSING]
Q93Z53	1	PKP3 At1g32440 F5D14.22	Plastidial pyruvate kinase 3, chloroplastic (PKp3) (EC 2.7.1.40) (Pyruvate kinase I) (Pyruvate kinase isozyme B2, chloroplastic) (PKP-BETA2) (Plastidic pyruvate kinase beta subunit 2)	SUBUNIT: Oligomer of alpha and beta subunits. {ECO:0000269|PubMed:17557808}.
P0DI77	1	TPS23 TPS-CIN2 At3g25830 K9I22.3	1,8-cineole synthase 2, chloroplastic (AtTPS-CIN2) (EC 4.2.3.108) (Limonene cyclase) (Terpenoid synthase 23) (AtTPS23)	[MISSING]
Q9M2A0	1	AHA8 At3g42640 T12K4_90	ATPase 8, plasma membrane-type (EC 3.6.3.6) (Proton pump 8)	SUBUNIT: Binds to 14-3-3 proteins. The binding is induced by phosphorylation of Thr-947. Binding to 14-3-3 proteins activates the H(+)-ATPase (By similarity). {ECO:0000250}.
Q9SGP2	1	HSL1 At1g28440 F3M18.12	Receptor-like protein kinase HSL1 (EC 2.7.11.1) (Protein HAESA-LIKE1)	[MISSING]
Q0WRQ2	1	At4g16210	Enoyl-CoA hydratase like protein	[MISSING]
A8MRG1	1	SK1 ATSK1 shikimate kinase 1 At2g21940 F7D8.26 F7D8_26	Shikimate kinase 1	[MISSING]
F4K203	1	MAF19.14 MAF19_14 At5g61140	U5 small nuclear ribonucleoprotein helicase	[MISSING]
Q9LIP6	1	CYP71B34 At3g26300 F20C19.2	Cytochrome P450 71B34 (EC 1.14.-.-)	[MISSING]
A0A1P8B6J0	1	NDB1 NAD(P)H dehydrogenase B1 At4g28220 F26K10.100 F26K10_100	NAD(P)H dehydrogenase B1	[MISSING]
A0A1P8AV65	1	RECQL2 ARABIDOPSIS THALIANA RECQ 2 ATRECQ2 MED34 RECQ helicase L2 At1g31360 T19E23.16 T19E23_16	ATP-dependent DNA helicase (EC 3.6.4.12)	[MISSING]
Q0WP70	1	At5g20980	5-methyltetrahydropteroyltriglutamate-homocysteine S-methyltransferase-like protein (Fragment)	[MISSING]
Q42605	1	UGE1 At1g12780 F13K23.3	Bifunctional UDP-glucose 4-epimerase and UDP-xylose 4-epimerase 1 (EC 5.1.3.2) (EC 5.1.3.5) (UDP-D-xylose 4-epimerase) (UDP-L-arabinose 4-epimerase) (UDP-galactose 4-epimerase 1) (UDP-glucose 4-epimerase 1) (AtUGE1)	SUBUNIT: homodimer. Heterodimer. {ECO:0000269|PubMed:16644739}.
P49294	1	HEMA2 At1g09940 F21M12.33	Glutamyl-tRNA reductase 2, chloroplastic (GluTR) (EC 1.2.1.70)	[MISSING]
P52032	1	GPX1 At2g25080 F13D4.40	Phospholipid hydroperoxide glutathione peroxidase 1, chloroplastic (PHGPx) (EC 1.11.1.12)	[MISSING]
Q0WWW1	1	At1g29880	Glycyl-tRNA synthetase (Fragment)	[MISSING]
F4I9N7	1	SK42 ATSK42 shaggy-like kinase 42 At1g57870 F12K22.12 F12K22_12	Shaggy-like kinase 42	[MISSING]
A0A1P8B0M1	1	THY-1 thymidylate synthase 1 At2g16370 F16F14.13 F16F14_13	Thymidylate synthase 1	[MISSING]
Q8H1S0	1	MIOX4 At4g26260 T25K17.70	Inositol oxygenase 4 (EC 1.13.99.1) (Myo-inositol oxygenase 4) (AtMIOX4) (MI oxygenase 4)	[MISSING]
Q9M336	1	UPP PYRR At3g53900 F5K20.200	Uracil phosphoribosyltransferase, chloroplastic (UPRTase) (EC 2.4.2.9) (UMP pyrophosphorylase)	[MISSING]
Q38929	1	IPP1 IPI1 At5g16440 MQK4.17	Isopentenyl-diphosphate Delta-isomerase I, chloroplastic (EC 5.3.3.2) (Isopentenyl pyrophosphate isomerase I) (IPP isomerase I)	[MISSING]
A0A1I9LLT1	1	PPT2 ATPPT2 PHOSPHATE TRANSLOCATOR 2 phosphate translocator 2 PHOSPHOENOLPYRUVATE (PEP) phosphoenolpyruvate (pep) At3g01550 F4P13.10 F4P13_10	Phosphoenolpyruvate (Pep)/phosphate translocator 2	[MISSING]
Q0WRX6	1	At1g34510	Peroxidase (EC 1.11.1.7)	[MISSING]
Q9ZW03	1	At2g29150 F16P2.47	Tropinone reductase homolog At2g29150 (EC 1.1.1.-)	[MISSING]
F4JAB9	1	At3g47050	Glycosyl hydrolase family protein	[MISSING]
A0A1P8B0L6	1	ISA1 ATISA1 isoamylase 1 At2g39930 T28M21.9 T28M21_9	Isoamylase 1	[MISSING]
Q0WTJ5	1	At4g37330	Cytochrome P450 like protein (Fragment)	[MISSING]
Q84P25	1	4CLL2 At1g20480 F5M15.29	4-coumarate--CoA ligase-like 2 (EC 6.2.1.-)	[MISSING]
Q8LPL3	1	At5g21100 T10F18.130 T10F18_130	Ascorbate oxidase-like protein (L-ascorbate oxidase, putative) (Plant L-ascorbate oxidase)	[MISSING]
A0A1I9LQR1	1	At3g27870	Phospholipid-transporting ATPase (EC 3.6.3.1)	[MISSING]
Q9LVL1	1	PER68 P68 At5g58400 MCK7.27	Peroxidase 68 (Atperox P68) (EC 1.11.1.7)	[MISSING]
F4I7M5	1	SPDS1 spermidine synthase 1 At1g23820 F5O8.38 F5O8_38	Spermidine synthase	[MISSING]
A0A1P8ASV1	1	emb2411 embryo defective 2411 At1g08840	DNA replication helicase	[MISSING]
A0A1I9LTP2	1	CYSC1 ARATH:BSAS3:1 ATCYSC1 CYSTEINE SYNTHASE CYSTEINE SYNTHASE C1 cysteine synthase C1 At3g61440	Cysteine synthase C1	[MISSING]
B3H5M0	1	MDHAR ATMDAR3 AtMDAR3 MDAR2 MDAR3 monodehydroascorbate reductase At3g09940 F8A24.20	Monodehydroascorbate reductase	[MISSING]
F4J0D8	1	At3g28715	V-type proton ATPase subunit	SUBUNIT: V-ATPase is a heteromultimeric enzyme composed of a peripheral catalytic V1 complex (components A to H) attached to an integral membrane V0 proton pore complex. {ECO:0000256|PIRNR:PIRNR018497}.
Q9ZVI9	1	PECT1 At2g38670 T6A23.13	Ethanolamine-phosphate cytidylyltransferase (EC 2.7.7.14) (CTP:phosphoethanolamine cytidylyltransferase) (Phosphorylethanolamine cytidylyltransferase 1)	[MISSING]
Q9FE04	1	At3g28710 At3g28710/MZN14_20	V-type proton ATPase subunit	SUBUNIT: V-ATPase is a heteromultimeric enzyme composed of a peripheral catalytic V1 complex (components A to H) attached to an integral membrane V0 proton pore complex. {ECO:0000256|PIRNR:PIRNR018497}.
P94111	1	SSL12 SS1 SS13 At1g74020 F2P9.11	Protein STRICTOSIDINE SYNTHASE-LIKE 12 (AtSSL12) (EC 4.3.3.2) (Strictosidine synthase 1) (SS-1) (Strictosidine synthase 13) (AtSS13)	[MISSING]
Q9SJ22	1	CESA9 CESA09 At2g21770 F7D8.9	Probable cellulose synthase A catalytic subunit 9 [UDP-forming] (AtCesA9) (EC 2.4.1.12)	[MISSING]
Q9FMA5	1	CYP85A1 BR6OX1 At5g38970 K15E6.150	Cytochrome P450 85A1 (EC 1.14.-.-) (Brassinosteroid-6-oxidase 1) (BR6ox 1) (C6-oxidase 1)	[MISSING]
Q8LG64	1	CDKB2-2 At1g20930 F9H16.8	Cyclin-dependent kinase B2-2 (CDKB2;2) (EC 2.7.11.22) (EC 2.7.11.23)	[MISSING]
A0A1I9LQR9	1	At3g56300	Cysteinyl-tRNA synthetase, class Ia family protein	[MISSING]
Q8GXU8	1	LPAT1 ATS2 EMB1995 LPAAT1 At4g30580 F17I23.80	1-acyl-sn-glycerol-3-phosphate acyltransferase 1, chloroplastic (EC 2.3.1.51) (Lysophosphatidyl acyltransferase 1) (Protein EMBRYO DEFECTIVE 1995)	[MISSING]
Q9ZW16	1	TRI At2g29330 F16P2.29	Tropinone reductase homolog At2g29330 (EC 1.1.1.-)	[MISSING]
B9DFU4	1	At1g20020	AT1G20020 protein (Fragment)	[MISSING]
A0A1R7T385	1	DXPS3 DXS3 At5g11380 F2I11.270 F2I11_270	1-deoxy-D-xylulose 5-phosphate synthase 3	[MISSING]
Q9FYE3	1	ACA3 At5g04180 F21E1.100	Alpha carbonic anhydrase 3 (AtaCA3) (AtalphaCA3) (EC 4.2.1.1) (Alpha carbonate dehydratase 3)	[MISSING]
Q9FIZ7	1	OXP1 At5g37830 K22F20.70	5-oxoprolinase (EC 3.5.2.9) (5-oxo-L-prolinase) (5-OPase) (Protein OXOPROLINASE 1) (Pyroglutamase)	[MISSING]
A0A1P8BEE5	1	APK4 At5g67520 K9I9.8 K9I9_8	Adenylyl-sulfate kinase (EC 2.7.1.25)	[MISSING]
Q9LT75	1	PTEN2A PTEN2 At3g19420 MLD14.15	Phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and protein-tyrosine-phosphatase PTEN2A (EC 3.1.3.48) (EC 3.1.3.67) (Protein PHOSPHATASE AND TENSIN HOMOLOG 2-a) (AtPTEN2) (AtPTEN2a)	[MISSING]
O23391	1	dl3720w ''cytochrome P450 CYP705A2 cytochrome P450 family 705 polypeptide 2 polypeptide 2'' subfamily A At4g15350 Dl3720W FCAALL.274	Cytochrome P450 like protein (Cytochrome P450, family 705, subfamily A, polypeptide 2) (Putative cytochrome P450 protein)	[MISSING]
Q8H107	1	At4g26910 F10M23.250	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex 2, mitochondrial (EC 2.3.1.61) (2-oxoglutarate dehydrogenase complex component E2-2) (OGDC-E2-2) (Dihydrolipoamide succinyltransferase component of 2-oxoglutarate dehydrogenase complex 2) (E2K-2)	SUBUNIT: Forms a 24-polypeptide structural core with octahedral symmetry. {ECO:0000250}.
Q9SK84	1	At1g22410 F12K8.24 F12K8_24	Phospho-2-dehydro-3-deoxyheptonate aldolase (EC 2.5.1.54)	[MISSING]
Q9C5A9	1	At5g08680 T2K12.16	ATP synthase subunit beta-3, mitochondrial (EC 3.6.3.14)	SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a, b and c (By similarity). {ECO:0000250}.
A8MR78	1	SNG1 MALATE SINAPOYLTRANSFERASE SCPL8 SERINE CARBOXYPEPTIDASE-LIKE 8 sinapoylglucose 1 At2g22990 T20K9.18	Sinapoylglucose 1	[MISSING]
Q9FNX8	1	LOX4 LOX3 At1g72520 F28P22.29 T10D10.1	Lipoxygenase 4, chloroplastic (AtLOX4) (EC 1.13.11.12) (LOX3-like protein)	[MISSING]
A0A1P8B510	1	TPS02 terpene synthase 02 At4g16730 Dl4390W FCAALL.15	Terpene synthase 02	[MISSING]
F4KGW0	1	PAS2 PASTICCINO 2 PEP PEPINO At5g10480 F12B17.170 F12B17_170	Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase (EC 4.2.1.134)	[MISSING]
Q9LYK2	1	NRT2.7 At5g14570 T15N1.60	High affinity nitrate transporter 2.7 (AtNRT2:7)	[MISSING]
A0A1P8ASX3	1	CCR1 ATCCR1 CINNAMOYL COA REDUCTASE cinnamoyl coa reductase 1 IRREGULAR XYLEM 4 IRX4 At1g15950 T24D18.5 T24D18_5	Cinnamoyl coa reductase 1	[MISSING]
P57750	1	DRT101 At5g18070 MRG7.2	Phosphoacetylglucosamine mutase (PAGM) (EC 5.4.2.3) (Acetylglucosamine phosphomutase) (DNA-damage-repair/toleration protein DRT101) (N-acetylglucosamine-phosphate mutase)	[MISSING]
Q93WC9	1	IPT3 At3g63110 T20O10.210	Adenylate isopentenyltransferase 3, chloroplastic (AtIPT3) (EC 2.5.1.112) (Adenylate dimethylallyltransferase 3) (Cytokinin synthase 3)	[MISSING]
Q9FMY1	1	CYP86B1 At5g23190 MKD15.5	Cytochrome P450 86B1 (EC 1.14.-.-)	[MISSING]
B9DHX4	1	At1g04410	Malate dehydrogenase (EC 1.1.1.37) (Fragment)	[MISSING]
Q9FNN5	1	At5g08530 MAH20.9	NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial (EC 1.6.5.3) (EC 1.6.99.3)	SUBUNIT: Complex I is composed of at least 49 different subunits. This is a component of the flavoprotein-sulfur (FP) fragment of the enzyme.
Q53YF3	1	At5g27430 F21A20.140	Signal peptidase complex subunit 3B (EC 3.4.-.-) (Microsomal signal peptidase 22 kDa subunit) (SPC22) (SPase 22 kDa subunit)	SUBUNIT: Complex of five different proteins: SEC11L1, SEC11L3, SPCS1, SPCS2 and SPCS3. {ECO:0000250}.
Q9T0P4	1	GLU2 At2g41220 F13H10.23	Ferredoxin-dependent glutamate synthase 2, chloroplastic (EC 1.4.7.1) (Fd-GOGAT 2)	[MISSING]
