ENTRY	GENE NAME	NAME	LOCATION
Q9ZT84	GA3OX2 GA4H At1g80340 F5I6.9	Gibberellin 3-beta-dioxygenase 2 (EC 1.14.11.15) (GA 3-oxidase 2) (AtGA3ox2) (Gibberellin 3 beta-hydroxylase 2)	Cytoplasm
Q56Z19	At3g52930	Fructose bisphosphate aldolase-like protein (Fragment)	Cytoplasm
Q0WWL8	At4g37870	Phosphoenolpyruvate carboxykinase (ATP)-like protein	Cytoplasm
A0A1I9LP07	PHT4:3 phosphate transporter 4:3 At3g46980	Phosphate transporter 43	Cytoplasm
Q9ZW13	At2g29290 F16P2.33	Tropinone reductase homolog At2g29290 (EC 1.1.1.-)	Cytoplasm
Q56Z17	At2g38040	Carboxyltransferase alpha subunit	Cytoplasm
B3H6F9	OST1 ATOST1 OPEN STOMATA 1 P44 SNRK2-6 SNRK2.6 SRK2E At4g33950 F17I5.140 F17I5_140	Protein kinase superfamily protein	Cytoplasm
A0A1P8AVX3	EBS1 PRIORITY IN SWEET LIFE 2 PSL2 UGGT At1g71220 F3I17.13 F3I17_13	EMS-MUTAGENIZED BRI1 SUPPRESSOR 1	Cytoplasm
A0A1P8BCS9	KDTA AtKdtA KDO transferase A At5g03770 F17C15.190 F17C15_190	KDO transferase A	Cytoplasm
A0A1P8AM79	MNS3 alpha-mannosidase 3 At1g30000 T1P2.10 T1P2_10	alpha-1,2-Mannosidase (EC 3.2.1.-)	Cytoplasm
A0A1I9LM56	BGAL2 beta-galactosidase 2 At3g52840	Beta-galactosidase (EC 3.2.1.23)	Cytoplasm
A0A1P8B718	CPK22 At4g04710 T4B21.12 T4B21_12	Calcium-dependent kinase-like protein	Cytoplasm
A0A1P8B5D5	EDA36 EDA37 SHM5 At4g13890 F18A5.280 F18A5_280	Serine hydroxymethyltransferase (EC 2.1.2.1)	Cytoplasm
A0A178VBI6	CYP90D1 ''cytochrome P450 cytochrome P450 family 90 polypeptide 1 polypeptide 1'' subfamily D At3g13730	Cytochrome P450, family 90, subfamily D, polypeptide 1	Cytoplasm
A0A1P8B5E4	SQS2 squalene synthase 2 At4g34650 T4L20.230 T4L20_230	Squalene synthase 2	Cytoplasm
Q8GUQ8	XDH1 At4g34890 T11I11.130	Xanthine dehydrogenase 1 (AtXDH1) (EC 1.17.1.4)	Cytoplasm
F4J5T2	LTA3 At3g52200	Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex (EC 2.3.1.-)	Cytoplasm
Q56YM3	At1g60490	Phosphatidylinositol 3-kinase (Fragment)	Cytoplasm
A0A1P8BCS7	XPB2 ATXPB2 MYC6.7 MYC6_7 At5g41360	Homolog of Xeroderma pigmentosum complementation group B 2	Cytoplasm
A0A1P8BCS4	DGK1 ATDGK1 DIACYLGLYCEROL KINASE 1 diacylglycerol kinase1 At5g07920 F13G24.120 F13G24_120	Diacylglycerol kinase (DAG kinase) (EC 2.7.1.107)	Cytoplasm
Q570C2	At2g18960	Plasma membrane proton ATPase (Fragment)	Cytoplasm
Q9C9C2	At1g74010 F2P9.12 F2P9_12	At1g74010 (Calcium-dependent phosphotriesterase superfamily protein) (Putative strictosidine synthase) (Putative strictosidine synthase; 39161-40746)	Cytoplasm
B9DF86	At1g04640	AT1G04640 protein (Fragment)	Cytoplasm
A0A078	ECA2 At4g00900	Endomembrane Ca2+ ATPase 2 (Fragment)	Cytoplasm
Q39193	SRK2I 41K OSKL2 SNRK2.3 At5g66880 MUD21.14	Serine/threonine-protein kinase SRK2I (EC 2.7.11.1) (OST1-kinase-like 2) (Protein ATHPROKIN B) (SNF1-related kinase 2.3) (SnRK2.3)	Cytoplasm
Q9LVY2	PEN3 At5g36150 MAB16.10	Tirucalladienol synthase (EC 5.4.99.56) (Pentacyclic triterpene synthase 3) (AtPEN3)	Cytoplasm
A5YWW9	At2g42600	Phosphoenolpyruvate carboxylase (Fragment)	Cytoplasm
Q570E5	At3g26650	Glyceraldehyde 3-phosphate dehydrogenase A subunit	Cytoplasm
Q56YE5	At3g29320	Alpha-1,4 glucan phosphorylase (EC 2.4.1.1) (Fragment)	Cytoplasm
W8Q7D0	AT1G14070	Glycosyltransferase (Fragment)	Cytoplasm
Q9FLU8	BGLU32 At5g24550 K18P6.8	Beta-glucosidase 32 (AtBGLU32) (EC 3.2.1.21)	Cytoplasm
Q4JNW4	At1g02050	Chalcone synthase family protein (Fragment)	Cytoplasm
A0A1P8BEZ0	MKD15.11 MKD15_11 At5g23250	Succinyl-CoA ligase, alpha subunit	Cytoplasm
A0A1I9LM75	RAD54 ATRAD54 CHR25 homolog of RAD54 At3g19210	DNA repair/recombination protein	Cytoplasm
Q9ZVV4	SKU5 similar 12 sks12 At1g55570 T5A14.1 T5A14_1	At1g55570/T5A14_1 (SKU5 similar 12) (T5A14.1 protein)	Cytoplasm
Q9SEV0	BAN ANR At1g61720 T13M11.8	Anthocyanidin reductase (AtANR) (EC 1.3.1.77) (Anthocyanin spotted testa) (ast) (Protein BANYULS)	Cytoplasm
F4IAW5	ASB1 TRP4 TRYPTOPHAN BIOSYNTHESIS 4 WEAK ETHYLENE INSENSITIVE7 WEI7 At1g25220 F4F7.39 F4F7_39	Anthranilate synthase beta subunit 1	Cytoplasm
Q8LEV7	At5g24420 K16H17.13	Probable 6-phosphogluconolactonase 3 (6PGL 3) (EC 3.1.1.31)	Cytoplasm
A0A1P8B2H6	CAS1 CYCLOARTENOL SYNTHASE 1 cycloartenol synthase 1 At2g07050 T4E14.16 T4E14_16	Terpene cyclase/mutase family member (EC 5.4.99.-)	Cytoplasm
B9DHK5	At4g33150	AT4G33150 protein (Fragment)	Cytoplasm
B9DHJ3	At1g77760	AT1G77760 protein (Fragment)	Cytoplasm
F4KGS3	ASN3 asparagine synthetase 3 At5g10240 F18D22.10 F18D22_10	Asparagine synthetase 3	Cytoplasm
B9DFH4	At2g47510	AT2G47510 protein	Cytoplasm
Q9SIE3	At2g22230 T26C19.11 T26C19_11	At2g22230/T26C19.11 (Putative beta-hydroxyacyl-ACP dehydratase) (Thioesterase superfamily protein)	Cytoplasm
A0A178VA69	PRMT6 ATPRMT6 At3g20020	Protein arginine methyltransferase 6	Cytoplasm
P93031	MUR1 GMD2 At3g51160 F24M12.200	GDP-mannose 4,6 dehydratase 2 (EC 4.2.1.47) (GDP-D-mannose dehydratase 2) (GMD 2)	Cytoplasm
A0A1P8B3X2	NS1 ATNS1 OVA8 ovule abortion 8 At4g17300 Dl4685W FCAALL.396	Class II aminoacyl-tRNA and biotin synthetases superfamily protein	Cytoplasm
Q9M1B9	At3g59480 T16L24.30	Probable fructokinase-4 (EC 2.7.1.4)	Cytoplasm
Q9SWE5	HAL3A COAC1 At3g18030 MBG14.2	Phosphopantothenoylcysteine decarboxylase (PPCDC) (EC 4.1.1.36) (AtCoaC1) (Halotolerance protein Hal3a) (AtHal3a)	Cytoplasm
Q9M044	F1I16_220 At3g55810	Pyruvate kinase (EC 2.7.1.40)	Cytoplasm
Q9M040	PDC4 At5g01320 T10O8.30	Pyruvate decarboxylase 4 (AtPDC4) (EC 4.1.1.1)	Cytoplasm
Q0WSL0	At5g40760	Glucose-6-phosphate 1-dehydrogenase (EC 1.1.1.49)	Cytoplasm
C0Z3J9	At5g61410	AT5G61410 protein	Cytoplasm
A0A1I9LMG6	BGL2 ''beta-1 3-GLUCANASE 3-GLUCANASE 2 3-glucanase 2 3-glucanase 2'' AtBG2 AtPR2 BETA-1 beta-1 BG2 PATHOGENESIS-RELATED PROTEIN 2 PR-2 PR2 At3g57260	Beta-1,3-glucanase 2	Cytoplasm
A0A1P8AQS2	E1 ALPHA AT-E1 ALPHA At1g59900	Pyruvate dehydrogenase E1 component subunit alpha (EC 1.2.4.1)	Cytoplasm
F4JT00	CYP71A20 ''cytochrome P450 cytochrome P450 family 71 polypeptide 20 polypeptide 20'' subfamily A At4g13310 T9E8.50 T9E8_50	Cytochrome P450, family 71, subfamily A, polypeptide 20	Cytoplasm
Q0WLT5	At5g65750	2-oxoglutarate dehydrogenase, E1 component (Fragment)	Cytoplasm
A0A1P8AQR2	SULTR1;2 SEL1 SELENATE RESISTANT 1 SULFATE TRANSPORTER sulfate transporter 1;2 At1g78000 F28K19.22 F28K19_22	Sulfate transporter 12	Cytoplasm
Q9SUI2	PIP5K7 P5K2 At1g10900 T19D16.18	Phosphatidylinositol 4-phosphate 5-kinase 7 (AtPIP5K7) (EC 2.7.1.68) (1-phosphatidylinositol 4-phosphate kinase 7) (Diphosphoinositide kinase 7) (AtP5K2) (PtdIns(4)P-5-kinase 7)	Cytoplasm
W8QNB5	AT5G05860	Glycosyltransferase (Fragment)	Cytoplasm
Q9LHH7	FOLD2 DHC2 At3g12290 F28J15.8	Bifunctional protein FolD 2 (Tetrahydrofolate dehydrogenase/cyclohydrolase 2) [Includes: Methylenetetrahydrofolate dehydrogenase (EC 1.5.1.5); Methenyltetrahydrofolate cyclohydrolase (EC 3.5.4.9)]	Cytoplasm
F4JAG3	UXS1 ATUXS1 At3g53520	UDP-glucuronic acid decarboxylase 1	Cytoplasm
A0A1P8B8L3	SQS1 ERG9 SQUALENE SYNTHASE squalene synthase 1 At4g34640 T4L20.220 T4L20_220	Squalene synthase 1	Cytoplasm
A8MR05	GUN5 ABA-BINDING PROTEIN ABAR CCH CCH1 CHLH CONDITIONAL CHLORINA GENOMES UNCOUPLED 5 H SUBUNIT OF MG-CHELATASE At5g13630 T6I14.12	Magnesium-chelatase subunit chlH, chloroplast, putative / Mg-protoporphyrin IX chelatase, putative (CHLH)	Cytoplasm
B9DHL6	At3g59970	Methylenetetrahydrofolate reductase (EC 1.5.1.20) (Fragment)	Cytoplasm
F4JJ28	ABCD1 acetate non-utilizing 2 ACN2 AtABCD1 ATP-binding cassette D1 COMATOSE CTS PED3 peroxisomal ABC transporter 1 PEROXISOME DEFECTIVE 3 PXA1 At4g39850 T5J17.20 T5J17_20	Peroxisomal ABC transporter 1	Cytoplasm
Q0WUG4	At5g27380	Glutathione synthetase gsh2 (Fragment)	Cytoplasm
F4IQQ3	SYCO ARATH cysteinyl t-RNA synthetase FIONA At2g31170 T16B12.16	Cysteinyl-tRNA synthetase, class Ia family protein	Cytoplasm
Q1LYZ1	At3g44300	At3g44300 (Nitrilase 2)	Cytoplasm
Q9FNN1	MAH20.13 MAH20_13 At5g08570	Pyruvate kinase (EC 2.7.1.40)	Cytoplasm
Q570I3	At2g45290	Putative transketolase (Fragment)	Cytoplasm
Q0WUL9	At4g36810	Geranylgeranyl pyrophosphate synthase	Cytoplasm
A8MRD8	CARA VEN6 VENOSA 6 At3g27740	Carbamoyl phosphate synthetase A	Cytoplasm
Q9M2B9	F23N14_50 At3g43670	Amine oxidase (EC 1.4.3.-)	Cytoplasm
A0A1P8ATP5	APS2 ADP-GLUCOSE PYROPHOSPHORYLASE At1g05610 F3F20.6 F3F20_6	ADP-glucose pyrophosphorylase small subunit 2	Cytoplasm
A0A1P8ATQ0	PRS2 At1g32380 F5D14.15 F5D14_15	Phosphoribosyl pyrophosphate (PRPP) synthase 2	Cytoplasm
Q67XU7	At3g02580	At3g02580 (Sterol-C5-desaturase)	Cytoplasm
A0A1I9LPH1	LOX2 ATLOX2 lipoxygenase 2 At3g45140	Lipoxygenase (EC 1.13.11.-)	Cytoplasm
Q9S7T9	SAMDC2 At5g15950 F1N13.90	S-adenosylmethionine decarboxylase proenzyme 2 (AdoMetDC2) (EC 4.1.1.50) [Cleaved into: S-adenosylmethionine decarboxylase 2 alpha chain; S-adenosylmethionine decarboxylase 2 beta chain]	Cytoplasm
Q9FLZ3	SnRK1.3 MUL8.120 MUL8_120 At5g39440	Non-specific serine/threonine protein kinase (EC 2.7.11.1)	Cytoplasm
A0A1I9LPQ1	NS2 ASPARAGINYL-TRNA SYNTHETASE 2 asparaginyl-tRNA synthetase 2 ATNS2 SYNC2 SYNC2_ARATH SYNTHETASE C2 At3g07420	Asparaginyl-tRNA synthetase 2	Cytoplasm
C0Z2I0	At1g13440	Glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.-) (Fragment)	Cytoplasm
Q9FM97	MCD7.8 MCD7_8 At5g56350 At5g56350/MCD7.8	Pyruvate kinase (EC 2.7.1.40)	Cytoplasm
B3H6H9	At2g16790 T24I21.20 T24I21_20	Gluconokinase (EC 2.7.1.12)	Cytoplasm
C0LGJ2	LRR-RLK At1g75820	Leucine-rich repeat receptor-like protein kinase (Fragment)	Cytoplasm
B3LF83	CYP74B2 HPL1 At4g15440 dl3766w	Probable inactive linolenate hydroperoxide lyase (Cytochrome P450 74B2) (Hydroperoxide lyase 1)	Cytoplasm
Q0WT72	At4g23710	V-type proton ATPase subunit G	Cytoplasm
A0A178V7P2	At3g02610 F16B3.24 F16B3_24	Plant stearoyl-acyl-carrier desaturase family protein	Cytoplasm
Q0WUG9	At5g63310	Nucleoside diphosphate kinase (EC 2.7.4.6)	Cytoplasm
A0A1P8AWC5	CYP735A2 cytochrome P450 family 735 polypeptide 2 subfamily A At1g67110 F5A8.3 F5A8_3	Cytochrome P450, family 735, subfamily A, polypeptide 2	Cytoplasm
Q56X07	At2g22240	Putative myo-inositol 1-phosphate synthase	Cytoplasm
O81915	T7I23.21 At1g02260 T6A9.21	At1g02260 (Divalent ion symporter) (T7I23.21 protein)	Cytoplasm
Q9STT3	T23J7.130 At3g47800	Aldose 1-epimerase (EC 5.1.3.3) (Galactose mutarotase)	Cytoplasm
Q56ZD2	At5g17630	Glucose 6 phosphate/phosphate translocator-like protein (Fragment)	Cytoplasm
F4J4T3	At3g04600 F7O18.7 F7O18_7	Nucleotidylyl transferase superfamily protein	Cytoplasm
Q0WLJ0	At5g48880	Peroxisomal-3-keto-acyl-CoA thiolase 1	Cytoplasm
A0A1P8ARJ4	LACS2 LATERAL ROOT DEVELOPMENT 2 LRD2 At1g49430 F13F21.14 F13F21_14	Long-chain acyl-CoA synthetase 2	Cytoplasm
A0A1P8AWA3	ATPI4K ALPHA At1g49340	Phosphatidylinositol 3-and 4-kinase family protein	Cytoplasm
F4HRM3	At1g60890 T7P1.4 T7P1_4	Phosphatidylinositol 4-phosphate 5-kinase (EC 2.7.1.68)	Cytoplasm
F4K0T0	CPD CABBAGE 3 CBB3 CYP90 CYP90A CYP90A1 CYTOCHROME P450 CYTOCHROME P450 90A1 CYTOCHROME P450 MONOOXYGENASE DWARF 3 DWF3 MJJ3.9 MJJ3_9 At5g05690	Cytochrome P450 superfamily protein	Cytoplasm
A0A1P8AQY2	TPS2 ATTPS2 synthase 2 trehalose-phosphatase At1g16980 F6I1.1 F6I1_1	Trehalose-6-phosphate synthase	Cytoplasm
C0Z3D9	At3g10620	AT3G10620 protein	Cytoplasm
A0A1P8B8Q8	FBA7 AtFBA7 At4g26520 M3E9.50 M3E9_50	Fructose-bisphosphate aldolase (EC 4.1.2.13)	Cytoplasm
F4I2W6	ATKDSA2 AtKDO8PS ATKSDA At1g16340 F3O9.14 F3O9_14	Aldolase superfamily protein	Cytoplasm
Q56YB6	At2g37130	Putative peroxidase ATP2a	Cytoplasm
A0A1P8BG43	BIOF ATBIOF BIO4 biotin 4 biotin F At5g04620 T1E3.3	Biotin F	Cytoplasm
Q9C8T3	At1g63290 F9N12.9 F9N12_9	Ribulose-phosphate 3-epimerase (EC 5.1.3.1)	Cytoplasm
Q9LMI0	TPS7 TPSA At1g06410 T2D23.11	Probable alpha,alpha-trehalose-phosphate synthase [UDP-forming] 7 (EC 2.4.1.15) (Trehalose-6-phosphate synthase 7) (AtTPS7)	Cytoplasm
Q9SEE5	GAL1 GALK At3g06580 F5E6.9	Galactokinase (EC 2.7.1.6) (Galactose kinase)	Cytoplasm
Q67ZF9	At3g21500	Putative 1-D-deoxyxylulose 5-phosphate synthase	Cytoplasm
O48661	SPDSYN2 At1g70310 F17O7.16	Spermidine synthase 2 (SPDSY 2) (EC 2.5.1.16) (Putrescine aminopropyltransferase 2)	Cytoplasm
A0A1P8AZP9	At2g32520 T26B15.8 T26B15_8	Alpha/beta-Hydrolases superfamily protein	Cytoplasm
A0A1P8B436	ALN allantoinase ATALN At4g04955	Allantoinase	Cytoplasm
A0A1P8B5L9	AGT2 At4g39660 T19P19.50 T19P19_50	Alanine:glyoxylate aminotransferase 2	Cytoplasm
O49213	GER1 FX At1g73250 T18K17.8	GDP-L-fucose synthase 1 (EC 1.1.1.271) (GDP-4-keto-6-deoxy-D-mannose-3,5-epimerase-4-reductase 1) (AtFX) (AtGER1)	Cytoplasm
Q9LF33	UGD3 At5g15490 T20K14_100	UDP-glucose 6-dehydrogenase 3 (UDP-Glc dehydrogenase 3) (UDP-GlcDH 3) (UDPGDH 3) (EC 1.1.1.22) (At-UGD3)	Cytoplasm
Q9LXG7	At5g15140 F8M21.30 F8M21_30	Aldose 1-epimerase family protein (Galactose mutarotase-like superfamily protein) (Putative aldose 1-epimerase-like protein)	Cytoplasm
Q56Y26	At5g42590	Cytochrome P450	Cytoplasm
F4I9T8	4CL3 4-COUMARATE:COA LIGASE 4-coumarate:CoA ligase 3 At1g65060 F16G16.6 F16G16_6	4-coumarate:CoA ligase 3	Cytoplasm
F4HU93	APX1 ASCORBATE PEROXIDASE ascorbate peroxidase 1 ATAPX01 ATAPX1 CS1 MEE6 At1g07890 F24B9.2 F24B9_2	Ascorbate peroxidase 1	Cytoplasm
A0A1P8ATT5	PAI1 TRANSIENT RECEPTOR POTENTIAL 6 TRP6 At1g07780 F24B9.11 F24B9_11	Phosphoribosylanthranilate isomerase 1	Cytoplasm
C0Z3H8	At4g13430	AT4G13430 protein	Cytoplasm
B3H6D7	FBA6 At2g36460 F1O11.9 F1O11_9	Fructose-bisphosphate aldolase (EC 4.1.2.13)	Cytoplasm
A0A1I9LQ96	4CL5 4-coumarate:CoA ligase 5 At3g21230	4-coumarate:CoA ligase 5	Cytoplasm
U3N1U1	GA20ox1 At4g25420	GA20ox1	Cytoplasm
Q1PEB0	At4g08800	Protein kinase	Cytoplasm
A0A1P8BD41	MXC20.6 MXC20_6 At5g52840	NADH-ubiquinone oxidoreductase-like protein	Cytoplasm
C8C9X3	CalS5 At2g13680	Callose synthase 5 (EC 2.4.1.34)	Cytoplasm
Q0WWI1	At1g15690	Uncharacterized protein At1g15690 (Fragment)	Cytoplasm
Q9FH03	BGLU12 At5g42260 K5J14.7	Beta-glucosidase 12 (AtBGLU12) (EC 3.2.1.21)	Cytoplasm
Q0WWW3	At5g28840	GDP-mannose 3',5'-epimerase	Cytoplasm
B3H4S6	DiT1 2-OXOGLUTARATE dicarboxylate transporter 1 MALATE TRANSLOCATOR At5g12860 T24H18.30 T24H18_30	Dicarboxylate transporter 1	Cytoplasm
Q0WLD2	At5g18280	Apyrase (Fragment)	Cytoplasm
Q9M884	PMI1 MEE31 At3g02570 F16B3.20	Mannose-6-phosphate isomerase 1 (EC 5.3.1.8) (Phosphohexomutase 1) (Phosphomannose isomerase 1) (PMI1) (Protein MATERNAL EFFECT EMBRYO ARREST 31)	Cytoplasm
Q0WSN6	At2g45440	Putative dihydrodipicolinate synthase	Cytoplasm
A0A1P8BF72	CYP81D1 CYP91A1 cytochrome P450 cytochrome p450 81d1 CYTOCHROME P450 91A1 CYTOCHROME P450 MONOOXYGENASE family 81 polypeptide 1 subfamily D At5g36220 T30G6.3 T30G6_3	Cytochrome p450 81d1	Cytoplasm
A8MQM3	At2g44530 F4I1.54	Phosphoribosyltransferase family protein	Cytoplasm
A0A1I9LTE4	LAS1 lanosterol synthase 1 At3g45130	Terpene cyclase/mutase family member (EC 5.4.99.-)	Cytoplasm
Q0WWY4	At4g00720	Shaggy related protein kinase theta	Cytoplasm
Q9LJ42	At3g24670 MSD24.10 MSD24_7	Probable pectate lyase 10 (EC 4.2.2.2)	Cytoplasm
O49514	F28J12.100 At4g18440	Adenylosuccinate lyase - like protein (Adenylosuccinate lyase-like protein)	Cytoplasm
A0A1I9LRI3	CYP71B26 ''cytochrome P450 cytochrome P450 family 71 polypeptide 26 polypeptide 26'' subfamily B At3g26290	Cytochrome P450, family 71, subfamily B, polypeptide 26	Cytoplasm
Q56WE8	At2g05710	Cytoplasmic aconitate hydratase (Fragment)	Cytoplasm
B9DHF9	At1g62640	AT1G62640 protein	Cytoplasm
Q9SHG0	TPS3 At1g17000 F20D23.30	Probable alpha,alpha-trehalose-phosphate synthase [UDP-forming] 3 (EC 2.4.1.15) (Trehalose-6-phosphate synthase 3) (AtTPS3)	Cytoplasm
C0Z2L2	At5g63650	AT5G63650 protein	Cytoplasm
F4IC59	At1g12230 T28K15.4 T28K15_4	Aldolase superfamily protein	Cytoplasm
Q56WB0	At3g54440	Beta Galactosidase-like protein	Cytoplasm
Q8LF80	CDKB2-1 At1g76540 F14G6.14	Cyclin-dependent kinase B2-1 (CDKB2;1) (EC 2.7.11.22) (EC 2.7.11.23)	Cytoplasm
F4IBT7	GGH2 ATGGH2 gamma-glutamyl hydrolase 2 At1g78680	Gamma-glutamyl hydrolase 2	Cytoplasm
A0A1I9LQD4	CPK32 ATCPK32 CDPK32 At3g57530	Calcium-dependent protein kinase 32	Cytoplasm
F4I8Y7	CYP71A18 ''cytochrome P450 cytochrome P450 family 71 polypeptide 18 polypeptide 18'' subfamily A At1g11610 F25C20.24 F25C20_24	Cytochrome P450, family 71, subfamily A, polypeptide 18	Cytoplasm
C0Z297	At1g74960	AT1G74960 protein (Fragment)	Cytoplasm
Q8LPJ2	At5g20830	Sucrose-UDP glucosyltransferase	Cytoplasm
Q39112	GA20OX3 20ox3 YAP169 At5g07200 T28J14_140	Gibberellin 20 oxidase 3 (EC 1.14.11.-) (GA 20-oxidase 3) (Gibberellin C-20 oxidase 3)	Cytoplasm
Q9SSJ8	FAB1C At1g71010 F15H11.20	Putative 1-phosphatidylinositol-3-phosphate 5-kinase FAB1C (Phosphatidylinositol 3-phosphate 5-kinase) (EC 2.7.1.150) (Phosphatidylinositol 3-phosphate 5-kinase type III) (PIPkin-III) (Type III PIP kinase) (Protein FORMS APLOID AND BINUCLEATE CELLS 1C)	Cytoplasm
F4JPZ7	At4g17830	Peptidase M20/M25/M40 family protein	Cytoplasm
F4KJA1	RIBA3 AtRIBA3 homolog of ribA 3 MTH12.13 MTH12_13 At5g59750	Monofunctional riboflavin biosynthesis protein RIBA 3	Cytoplasm
A0A1P8B1S3	ASA2 anthranilate synthase 2 ATHANSYNAB At2g29690 T27A16.21 T27A16_21	Anthranilate synthase 2	Cytoplasm
Q0WWB3	At2g33040	Mitochondrial F1-ATPase, gamma subunit	Cytoplasm
A0A1P8B7C0	ALDH3I1 aldehyde dehydrogenase 3 aldehyde dehydrogenase 3I1 ALDH3 At4g34240 F10M10.10 F10M10_10	Aldehyde dehydrogenase	Cytoplasm
C0Z303	At2g31570	Glutathione peroxidase	Cytoplasm
Q9LTW8	emb2742 embryo defective 2742 T2E22.2 At3g12670	CTP synthase (EC 6.3.4.2) (UTP--ammonia ligase)	Cytoplasm
A0A1P8AWF0	PHT1;8 phosphate transporter 1;8 At1g20860 F9H16.16 F9H16_16	Phosphate transporter 18	Cytoplasm
F4J0A6	At3g28480	Oxoglutarate/iron-dependent oxygenase	Cytoplasm
F4I1L9	At1g36280 F15C21.8 F15C21_8	Adenylosuccinate lyase (ASL) (EC 4.3.2.2) (Adenylosuccinase)	Cytoplasm
Q9SLB1	At2g42490	Amine oxidase (EC 1.4.3.-)	Cytoplasm
A0A1P8B2S8	HPT1 ATHPT TOCOPHEROL PHYTYLTRANSFERASE TPT1 VITAMIN E 2 VTE2 At2g18950 F19F24.15 F19F24_15	Homogentisate phytyltransferase 1	Cytoplasm
A0A1I9LR43	4CL2 4-COUMARATE:COA LIGASE 4-coumarate:CoA ligase 2 AT4CL2 At3g21240	4-coumarate:CoA ligase 2	Cytoplasm
Q9M2M5	F28O9.70 AT3G57220.1 At3g57220	At3g57220 (Glycosyl transferase family 4 protein) (UDP-GlcNAc:dolichol phosphate N-acetylglucosamine-1-phosphate transferase-like protein)	Cytoplasm
A0A1P8B0W4	PLDBETA1 PHOSPHOLIPASE D phospholipase D beta 1 PLDBETA At2g42010 T6D20.10 T6D20_10	Phospholipase D beta 1	Cytoplasm
A0A1I9LMP0	At3g55870	ADC synthase superfamily protein	Cytoplasm
Q0WMF7	At5g57350	Plasma membrane ATPase 3 (Fragment)	Cytoplasm
A0A1P8B7D1	At4g32360 F8B4.60	Pyridine nucleotide-disulfide oxidoreductase family protein	Cytoplasm
B3H5E3	P5CS2 At3g55610	Delta 1-pyrroline-5-carboxylate synthase 2	Cytoplasm
F4JF53	At3g48790	Pyridoxal phosphate (PLP)-dependent transferases superfamily protein	Cytoplasm
O65545	F6I18.40 At4g31050	Uncharacterized protein AT4g31050 (Uncharacterized protein F6I18.40)	Cytoplasm
B9DG07	At3g45300	AT3G45300 protein (Fragment)	Cytoplasm
B3H658	BCAT3 ATBCAT-3 At3g49680	Branched-chain-amino-acid aminotransferase (EC 2.6.1.42)	Cytoplasm
A0A219HYB6	APE2 phosphate translocator TPT triose-phosphate At5g46110	Glucose-6-phosphate/phosphate translocator-like protein	Cytoplasm
O82209	At2g19680 At2g19680/F6F22.29 F6F22.29 F6F22_29	Copia-like retroelement pol polyprotein (Mitochondrial ATP synthase subunit G protein)	Cytoplasm
Q56X39	At1g62180	Putative adenosine-5'-phosphosulfate reductase	Cytoplasm
Q0WM74	At5g49810	Methionine S-methyltransferase (Fragment)	Cytoplasm
A0A1P8AXW4	NAPRT2 At2g23420 F26B6.7 F26B6_7	Nicotinate phosphoribosyltransferase 2	Cytoplasm
A0A1I9LMQ2	CYP71B4 ''cytochrome P450 cytochrome P450 CYTOCHROME P450 MONOOXYGENASE family 71 polypeptide 4 polypeptide 4'' subfamily B At3g26280	Cytochrome P450, family 71, subfamily B, polypeptide 4	Cytoplasm
Q9LYF8	At5g11720 T22P22.110 T22P22_110	Alpha-glucosidase 1 (At5g11720/T22P22_110) (Glycosyl hydrolases family 31 protein)	Cytoplasm
Q0WM21	At1g02790	Exopolygalacturonase (Fragment)	Cytoplasm
A8MQQ8	HISN5B HISTIDINE BIOSYNTHESIS 5B At4g14910 Dl3495c FCAALL.36	Imidazoleglycerol-phosphate dehydratase (EC 4.2.1.19)	Cytoplasm
P41088	CHI1 CFI TT5 At3g55120 T15C9_120	Chalcone--flavonone isomerase 1 (Chalcone isomerase 1) (EC 5.5.1.6) (Protein TRANSPARENT TESTA 5)	Cytoplasm
Q9SF23	FOLB1 At3g11750 F26K24.4	Dihydroneopterin aldolase 1 (DHNA1) (EC 4.1.2.25) (7,8-dihydroneopterin aldolase) (AtFolB1)	Cytoplasm
A0A1P8BAU5	RSW3 MGI19.5 MGI19_5 PRIORITY IN SWEET LIFE 5 PSL5 RADIAL SWELLING 3 At5g63840	Glycosyl hydrolases family 31 protein	Cytoplasm
Q0WN17	At5g63680	Pyruvate kinase (EC 2.7.1.40)	Cytoplasm
Q9M1K2	PIP5K4 At3g56960 F24I3.40	Phosphatidylinositol 4-phosphate 5-kinase 4 (AtPIP5K4) (EC 2.7.1.68) (1-phosphatidylinositol 4-phosphate kinase 4) (Diphosphoinositide kinase 4) (PtdIns(4)P-5-kinase 4)	Cytoplasm
Q9SAB7	''cytochrome P450 CYP77B1 cytochrome P450 family 77 polypeptide 1 polypeptide 1'' subfamily B At1g11600 F25C20.25 F25C20_25	Cytochrome P450 like protein (Cytochrome P450, family 77, subfamily B, polypeptide 1) (F25C20.25 protein) (Putative cytochrome P450)	Cytoplasm
A0A1P8BF67	SDH2-3 succinate dehydrogenase 2-3 At5g65165	Succinate dehydrogenase 2-3	Cytoplasm
Q0WW11	At4g32770	Sucrose export defective 1	Cytoplasm
B9DI51	At1g29900	AT1G29900 protein (Fragment)	Cytoplasm
