ENTRY	STOICHIOMETRY	GENE NAMES	PROTEIN NAME	UNIPROT NOTE
Q797S1	1	ybbF BSU01680	Putative PTS system EIIBC component YbbF [Includes: Phosphotransferase enzyme IIB component (EC 2.7.1.-) (PTS system EIIB component); Permease IIC component (PTS system EIIC component)]	[MISSING]
O34436	1	pit ykaB BSU12840	Probable low-affinity inorganic phosphate transporter	[MISSING]
P28822	1	sul BSU00770	Dihydropteroate synthase (DHPS) (EC 2.5.1.15) (Dihydropteroate pyrophosphorylase)	[MISSING]
O34514	1	menC ytfD BSU30780	o-succinylbenzoate synthase (OSB synthase) (OSBS) (EC 4.2.1.113) (4-(2'-carboxyphenyl)-4-oxybutyric acid synthase) (o-succinylbenzoic acid synthase)	[MISSING]
P94498	1	cysH BSU15570	Phosphoadenosine phosphosulfate reductase (EC 1.8.4.8) (3'-phosphoadenylylsulfate reductase) (PAPS reductase, thioredoxin dependent) (PAPS sulfotransferase) (PAdoPS reductase)	[MISSING]
P23715	1	argC BSU11190	N-acetyl-gamma-glutamyl-phosphate reductase (AGPR) (EC 1.2.1.38) (N-acetyl-glutamate semialdehyde dehydrogenase) (NAGSA dehydrogenase)	[MISSING]
P46318	1	licB celA BSU38590	Lichenan-specific phosphotransferase enzyme IIB component (EC 2.7.1.-) (EIIB-Lic) (PTS system lichenan-specific EIIB component)	[MISSING]
P24469	1	cccA BSU25190	Cytochrome c-550 (Cytochrome c A)	[MISSING]
P54418	1	pckA ppc BSU30560	Phosphoenolpyruvate carboxykinase (ATP) (PCK) (PEP carboxykinase) (PEPCK) (EC 4.1.1.49)	[MISSING]
P19582	1	hom tdm BSU32260	Homoserine dehydrogenase (HDH) (EC 1.1.1.3)	[MISSING]
P12044	1	purE BSU06420	N5-carboxyaminoimidazole ribonucleotide mutase (N5-CAIR mutase) (EC 5.4.99.18) (5-(carboxyamino)imidazole ribonucleotide mutase)	[MISSING]
O34338	1	mntB ytgB BSU30760	Manganese transport system ATP-binding protein MntB	[MISSING]
O34389	1	malS BSU29880	Probable NAD-dependent malic enzyme 3 (NAD-ME 3) (EC 1.1.1.38)	[MISSING]
P34958	1	qoxC BSU38150 ipa-39d	Quinol oxidase subunit 3 (EC 1.10.3.-) (Oxidase aa(3)-600 subunit 3) (Quinol oxidase aa3-600, subunit QoxC) (Quinol oxidase polypeptide III)	[MISSING]
P45745	1	dhbF BSU31960	Dimodular nonribosomal peptide synthase	[MISSING]
O34858	1	argH BSU29440	Argininosuccinate lyase (ASAL) (EC 4.3.2.1) (Arginosuccinase)	[MISSING]
P39156	1	ywlF BSU36920 ipc-32d	Putative sugar phosphate isomerase YwlF (EC 5.3.1.-)	[MISSING]
P96710	1	araE yvbR BSU33960	Arabinose-proton symporter (Arabinose transporter)	[MISSING]
O34664	1	thiN yloS BSU15800	Thiamine pyrophosphokinase (TPK) (EC 2.7.6.2) (Thiamine diphosphokinase)	[MISSING]
P94556	1	racE glr murI BSU28390	Glutamate racemase 1 (EC 5.1.1.3)	[MISSING]
P94367	1	cydD yxkN BSU38730	ATP-binding/permease protein CydD	[MISSING]
P42420	1	iolJ fbaB yxdI BSU39670 B65C	6-phospho-5-dehydro-2-deoxy-D-gluconate aldolase (DKGP aldolase) (EC 4.1.2.29)	[MISSING]
P20166	1	ptsG crr ptsX BSU13890	PTS system glucose-specific EIICBA component (EC 2.7.1.199) (EII-Glc/EIII-Glc) (EIICBA-Glc) (EIICBA-Glc 1) [Includes: Glucose permease IIC component (PTS system glucose-specific EIIC component); Glucose-specific phosphotransferase enzyme IIB component (PTS system glucose-specific EIIB component); Glucose-specific phosphotransferase enzyme IIA component (PTS system glucose-specific EIIA component)]	[MISSING]
O34932	1	coaE ytaG BSU29060	Dephospho-CoA kinase (EC 2.7.1.24) (Dephosphocoenzyme A kinase)	[MISSING]
O34651	1	hisD BSU34910	Histidinol dehydrogenase (HDH) (EC 1.1.1.23)	[MISSING]
P42433	1	nasB nasBA BSU03320	Assimilatory nitrate reductase electron transfer subunit	[MISSING]
P50618	1	nrdI ymaA BSU17370	Protein NrdI	[MISSING]
P46340	1	yqgI yzmD BSU24970	Probable ABC transporter permease protein YqgI	[MISSING]
O31714	1	fruK fruB BSU14390	1-phosphofructokinase (EC 2.7.1.56) (Fructose 1-phosphate kinase)	[MISSING]
P80877	1	metE metC BSU13180	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase (EC 2.1.1.14) (Cobalamin-independent methionine synthase) (Methionine synthase, vitamin-B12 independent isozyme) (Superoxide-inducible protein 9) (SOI9)	[MISSING]
P39577	1	dltE BSU38540 ipa-1r	Uncharacterized oxidoreductase DltE (EC 1.-.-.-)	[MISSING]
P13484	1	tagE gtaA rodD BSU35730	Poly(glycerol-phosphate) alpha-glucosyltransferase (EC 2.4.1.52) (Major teichoic acid biosynthesis protein E)	[MISSING]
O07620	1	bioY yhfU BSU10370	Probable biotin transporter BioY	[MISSING]
P20167	1	trpF BSU22650	N-(5'-phosphoribosyl)anthranilate isomerase (PRAI) (EC 5.3.1.24)	[MISSING]
P53554	1	bioI CYP107H BSU30190	Biotin biosynthesis cytochrome P450 (EC 1.14.15.12)	[MISSING]
P24011	1	ctaC BSU14890	Cytochrome c oxidase subunit 2 (EC 1.9.3.1) (Caa-3605 subunit 2) (Cytochrome aa3 subunit 2) (Cytochrome c oxidase polypeptide II) (Oxidase aa(3) subunit 2)	[MISSING]
P42308	1	citN citH yxiQ BSU39060 N15CR	Citrate transporter	[MISSING]
O31502	1	dagK dgkB yerQ BSU06720	Diacylglycerol kinase (DAG kinase) (DAGK) (EC 2.7.1.107)	[MISSING]
P39821	1	proA BSU13130	Gamma-glutamyl phosphate reductase (GPR) (EC 1.2.1.41) (Glutamate-5-semialdehyde dehydrogenase) (Glutamyl-gamma-semialdehyde dehydrogenase) (GSA dehydrogenase)	[MISSING]
O06745	1	yitJ BSU11010	Bifunctional homocysteine S-methyltransferase/5,10-methylenetetrahydrofolate reductase [Includes: Homocysteine S-methyltransferase (EC 2.1.1.10) (S-methylmethionine:homocysteine methyltransferase); 5,10-methylenetetrahydrofolate reductase (EC 1.5.1.20)]	[MISSING]
P39817	1	gltP BSU02340	Proton glutamate symport protein (Glutamate-aspartate carrier protein)	[MISSING]
O32028	1	mtnN mtn pfs BSU27270	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase (MTA/SAH nucleosidase) (MTAN) (EC 3.2.2.9) (5'-methylthioadenosine nucleosidase) (MTA nucleosidase) (S-adenosylhomocysteine nucleosidase) (AdoHcy nucleosidase) (SAH nucleosidase) (SRH nucleosidase)	[MISSING]
P38493	1	cmk jofC ypfC BSU22890	Cytidylate kinase (CK) (EC 2.7.4.25) (Cytidine monophosphate kinase) (CMP kinase)	[MISSING]
P39582	1	menA ywaB BSU38490 ipa-6d	1,4-dihydroxy-2-naphthoate octaprenyltransferase (DHNA-octaprenyltransferase) (EC 2.5.1.74)	[MISSING]
P12043	1	purM ath BSU06500	Phosphoribosylformylglycinamidine cyclo-ligase (EC 6.3.3.1) (AIR synthase) (AIRS) (Phosphoribosyl-aminoimidazole synthetase)	[MISSING]
P94525	1	araD BSU28780	L-ribulose-5-phosphate 4-epimerase (EC 5.1.3.4) (Phosphoribulose isomerase)	[MISSING]
P29252	1	folK BSU00790	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase (EC 2.7.6.3) (6-hydroxymethyl-7,8-dihydropterin pyrophosphokinase) (PPPK) (7,8-dihydro-6-hydroxymethylpterin-pyrophosphokinase) (HPPK)	[MISSING]
P96603	1	dctA dctP ydbH BSU04470	C4-dicarboxylate transport protein (C4-dicarboxylate permease)	[MISSING]
P39121	1	deoC dra BSU39420	Deoxyribose-phosphate aldolase (DERA) (EC 4.1.2.4) (2-deoxy-D-ribose 5-phosphate aldolase) (Phosphodeoxyriboaldolase) (Deoxyriboaldolase)	[MISSING]
P96613	1	murF ydbQ BSU04570	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase (EC 6.3.2.10) (D-alanyl-D-alanine-adding enzyme) (UDP-MurNAc-pentapeptide synthetase)	[MISSING]
P54572	1	yqkJ BSU23550	Probable NAD-dependent malic enzyme 1 (NAD-ME 1) (EC 1.1.1.38)	[MISSING]
O05269	1	guaC yumD BSU32130	GMP reductase (EC 1.7.1.7) (Guanosine 5'-monophosphate oxidoreductase) (Guanosine monophosphate reductase)	[MISSING]
P38032	1	nadB BSU27870	L-aspartate oxidase (LASPO) (EC 1.4.3.16) (Quinolinate synthase B)	[MISSING]
P42176	1	narH BSU37270	Nitrate reductase beta chain (EC 1.7.99.4)	[MISSING]
P05306	1	sacP BSU38050 ipa-49d	PTS system sucrose-specific EIIBC component (EIIBC-Scr) (EII-Scr) [Includes: Sucrose-specific phosphotransferase enzyme IIB component (EC 2.7.1.-) (PTS system sucrose-specific EIIB component); Sucrose permease IIC component (PTS system sucrose-specific EIIC component)]	[MISSING]
P18156	1	glpF BSU09280	Glycerol uptake facilitator protein	[MISSING]
P54537	1	artM yqiZ BSU23960	Arginine transport ATP-binding protein ArtM	[MISSING]
O32148	1	pucG yurG BSU32520	Purine catabolism protein PucG (EC 2.-.-.-)	[MISSING]
O32141	1	pucL yunL BSU32450	Uric acid degradation bifunctional protein PucL [Includes: 2-oxo-4-hydroxy-4-carboxy-5-ureidoimidazoline decarboxylase (OHCU decarboxylase) (EC 4.1.1.97); Uricase (EC 1.7.3.3) (Urate oxidase)]	[MISSING]
O31550	1	acoC yfjI BSU08080	Dihydrolipoyllysine-residue acetyltransferase component of acetoin cleaving system (EC 2.3.1.12) (Acetoin dehydrogenase E2 component) (Dihydrolipoamide acetyltransferase component of acetoin cleaving system)	[MISSING]
P28823	1	folB folA yacE BSU00780	Dihydroneopterin aldolase (DHNA) (EC 4.1.2.25) (7,8-dihydroneopterin aldolase)	[MISSING]
P39795	1	treA treC BSU07810	Trehalose-6-phosphate hydrolase (EC 3.2.1.93) (Alpha,alpha-phosphotrehalase) (Phospho-alpha-(1-1)-glucosidase)	[MISSING]
Q796V8	1	hemZ yhaV yhaW BSU09840	Oxygen-independent coproporphyrinogen-III oxidase-like protein HemZ (EC 1.3.99.-)	[MISSING]
P51785	1	ilvD BSU21870	Dihydroxy-acid dehydratase (DAD) (EC 4.2.1.9) (Vegetative protein 110) (VEG110)	[MISSING]
P42415	1	iolD yxdD BSU39730 E83D	3D-(3,5/4)-trihydroxycyclohexane-1,2-dione hydrolase (THcHDO hydrolase) (EC 3.7.1.22)	[MISSING]
O31646	1	manA pmi yjdE BSU12020	Mannose-6-phosphate isomerase ManA (EC 5.3.1.8) (Phosphohexomutase) (Phosphomannose isomerase) (PMI)	[MISSING]
P21203	1	pheA BSU27900	Prephenate dehydratase (PDT) (EC 4.2.1.51)	[MISSING]
P94390	1	putB ycgM BSU03200	Proline dehydrogenase 2 (PRODH 2) (EC 1.5.5.2) (Proline oxidase 2)	[MISSING]
O31752	1	cdsA BSU16540	Phosphatidate cytidylyltransferase (EC 2.7.7.41) (CDP-DAG synthase) (CDP-DG synthase) (CDP-diacylglycerol synthase) (CDS) (CDP-diglyceride pyrophosphorylase) (CDP-diglyceride synthase) (CTP:phosphatidate cytidylyltransferase)	[MISSING]
P35136	1	serA BSU23070	D-3-phosphoglycerate dehydrogenase (PGDH) (EC 1.1.1.95) (2-oxoglutarate reductase) (EC 1.1.1.399)	[MISSING]
O34632	1	sirB ylnE BSU15620	Sirohydrochlorin ferrochelatase (EC 4.99.1.4)	[MISSING]
P54383	1	ispA yqiD BSU24280	Farnesyl diphosphate synthase (FPP synthase) (EC 2.5.1.10) ((2E,6E)-farnesyl diphosphate synthase) (Geranyltranstransferase)	[MISSING]
P39912	1	aroA BSU29750	Protein AroA(G) [Includes: Phospho-2-dehydro-3-deoxyheptonate aldolase (EC 2.5.1.54) (3-deoxy-D-arabino-heptulosonate 7-phosphate synthase) (DAHP synthase) (Phospho-2-keto-3-deoxyheptonate aldolase); Chorismate mutase (EC 5.4.99.5)]	[MISSING]
O34734	1	cysP ylnA BSU15580	Sulfate permease CysP	[MISSING]
P54535	1	artP yqiX BSU23980	Arginine-binding extracellular protein ArtP	[MISSING]
Q05852	1	gtaB BSU35670	UTP--glucose-1-phosphate uridylyltransferase (EC 2.7.7.9) (Alpha-D-glucosyl-1-phosphate uridylyltransferase) (General stress protein 33) (GSP33) (UDP-glucose pyrophosphorylase) (UDPGP) (Uridine diphosphoglucose pyrophosphorylase)	[MISSING]
P94366	1	cydC yxkM BSU38740	ATP-binding/permease protein CydC	[MISSING]
P55910	1	lctP ycgC BSU03060	L-lactate permease	[MISSING]
P39149	1	upp BSU36890 ipc-35d	Uracil phosphoribosyltransferase (EC 2.4.2.9) (UMP pyrophosphorylase) (UPRTase)	[MISSING]
P26381	1	levF BSU27050	Fructose permease IIC component (EIIC-Fru) (PTS system fructose-specific EIIC component) (p28)	[MISSING]
P08877	1	ptsH BSU13900	Phosphocarrier protein HPr (EC 2.7.11.-) (Histidine-containing protein)	[MISSING]
O34981	1	dapH ykuQ BSU14180	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase (EC 2.3.1.89) (Tetrahydrodipicolinate N-acetyltransferase) (THP acetyltransferase) (Tetrahydropicolinate acetylase)	[MISSING]
P31113	1	menG gerC2 gerCB menH BSU22750	Demethylmenaquinone methyltransferase (EC 2.1.1.163)	[MISSING]
P24012	1	ctaE BSU14910	Cytochrome c oxidase subunit 3 (EC 1.9.3.1) (Caa-3605 subunit 3) (Cytochrome aa3 subunit 3) (Cytochrome c oxidase polypeptide III) (Oxidase aa(3) subunit 3)	[MISSING]
O32060	1	yrbD BSU27810	Putative sodium/proton-dependent alanine carrier protein YrbD	[MISSING]
O34744	1	sumT ylnD BSU15610	Uroporphyrinogen-III C-methyltransferase (Urogen III methylase) (EC 2.1.1.107) (SUMT) (Uroporphyrinogen III methylase) (UROM)	[MISSING]
O34598	1	guaD gde BSU13170	Guanine deaminase (GDEase) (Guanase) (Guanine aminase) (EC 3.5.4.3) (Guanine aminohydrolase) (GAH)	[MISSING]
O05505	1	gmuB ydhM BSU05810	PTS system oligo-beta-mannoside-specific EIIB component (Glucomannan utilization protein B) (Oligo-beta-mannoside-specific phosphotransferase enzyme IIB component) (EC 2.7.1.205)	[MISSING]
P39580	1	dltB BSU38510 ipa-4r	Protein DltB	[MISSING]
O31464	1	glnT ybgH BSU02420	Probable sodium/glutamine symporter GlnT	[MISSING]
P23966	1	menB BSU30800	1,4-dihydroxy-2-naphthoyl-CoA synthase (DHNA-CoA synthase) (EC 4.1.3.36)	[MISSING]
P12011	1	gntK BSU40060	Gluconokinase (EC 2.7.1.12) (Gluconate kinase)	[MISSING]
P18158	1	glpD BSU09300	Aerobic glycerol-3-phosphate dehydrogenase (EC 1.1.5.3)	[MISSING]
O34368	1	gutA ydjD BSU06160	Probable glucitol transport protein GutA	[MISSING]
P54547	1	zwf yqjJ BSU23850	Glucose-6-phosphate 1-dehydrogenase (G6PD) (EC 1.1.1.49) (Vegetative protein 11) (VEG11)	[MISSING]
P39634	1	rocA BSU37780 ipa-76d	1-pyrroline-5-carboxylate dehydrogenase (P5C dehydrogenase) (EC 1.2.1.88) (L-glutamate gamma-semialdehyde dehydrogenase)	[MISSING]
P96593	1	mntH ydaR BSU04360	Divalent metal cation transporter MntH	[MISSING]
P23971	1	menE BSU30790	2-succinylbenzoate--CoA ligase (EC 6.2.1.26) (o-succinylbenzoyl-CoA synthetase) (OSB-CoA synthetase)	[MISSING]
Q03523	1	murE BSU15180	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase (EC 6.3.2.13) (Meso-A2pm-adding enzyme) (Meso-diaminopimelate-adding enzyme) (UDP-MurNAc-L-Ala-D-Glu:meso-diaminopimelate ligase) (UDP-MurNAc-tripeptide synthetase) (UDP-N-acetylmuramyl-tripeptide synthetase)	[MISSING]
O32102	1	besA yuiI BSU32010	Ferri-bacillibactin esterase BesA (EC 3.1.-.-) (Bacillibactin trilactone hydrolase)	[MISSING]
P20692	1	tyrA BSU22610	Prephenate dehydrogenase (PDH) (EC 1.3.1.12)	[MISSING]
O05514	1	thiL ydiA ydxA BSU05900	Thiamine-monophosphate kinase (TMP kinase) (Thiamine-phosphate kinase) (EC 2.7.4.16)	[MISSING]
Q06755	1	ispD yacM BSU00900	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase (EC 2.7.7.60) (4-diphosphocytidyl-2C-methyl-D-erythritol synthase) (MEP cytidylyltransferase) (MCT)	[MISSING]
P12039	1	purD BSU06530	Phosphoribosylamine--glycine ligase (EC 6.3.4.13) (GARS) (Glycinamide ribonucleotide synthetase) (Phosphoribosylglycinamide synthetase)	[MISSING]
P04990	1	thrC BSU32250	Threonine synthase (TS) (EC 4.2.3.1)	[MISSING]
P54166	1	ugtP ypfP BSU21920	Processive diacylglycerol beta-glucosyltransferase (EC 2.4.1.315) (Beta-diglucosyldiacylglycerol synthase) (Beta-DGS) (DGlcDAG synthase) (Glc2-DAG synthase) (Beta-gentiobiosyldiacylglycerol synthase) (Beta-monoglucosyldiacylglycerol synthase) (Beta-MGS) (MGlcDAG synthase) (Beta-triglucosyldiacylglycerol synthase) (TGlcDAG synthase) (Diglucosyl diacylglycerol synthase (1,6-linking)) (Glucosyl-beta-1,6-glucosyldiacylglycerol synthase) (UDP glucosyltransferase) (UDP-glucose:1,2-diacylglycerol-3-beta-D-glucosyltransferase)	[MISSING]
O34385	1	mntA ytgA BSU30770	Manganese-binding lipoprotein MntA	[MISSING]
P45744	1	dhbC BSU31990	Isochorismate synthase DhbC (EC 5.4.4.2) (Isochorismate mutase)	[MISSING]
P13243	1	fbaA fba fba1 tsr BSU37120	Probable fructose-bisphosphate aldolase (FBP aldolase) (FBPA) (EC 4.1.2.13) (Fructose-1,6-bisphosphate aldolase)	[MISSING]
P34956	1	qoxB BSU38160 ipa-38d	Quinol oxidase subunit 1 (EC 1.10.3.-) (Oxidase aa(3)-600 subunit 1) (Quinol oxidase aa3-600, subunit QoxB) (Quinol oxidase polypeptide I)	[MISSING]
O34313	1	yfkN BSU07840	Trifunctional nucleotide phosphoesterase protein YfkN [Includes: 2',3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase (EC 3.1.3.6) (EC 3.1.4.16); 5'-nucleotidase (EC 3.1.3.5)]	[MISSING]
O32139	1	pucJ yunJ BSU32430	Uric acid permease PucJ	[MISSING]
O35033	1	coaBC yloI BSU15700	Probable coenzyme A biosynthesis bifunctional protein CoaBC (DNA/pantothenate metabolism flavoprotein) [Includes: Phosphopantothenoylcysteine decarboxylase (PPCDC) (EC 4.1.1.36) (CoaC); Phosphopantothenate--cysteine ligase (EC 6.3.2.5) (CoaB) (PPC synthetase) (PPCS) (Phosphopantothenoylcysteine synthase)]	[MISSING]
O31665	1	mtnE mtnV ykrV BSU13580	Transaminase MtnE (EC 2.6.1.-)	[MISSING]
P42432	1	nasA BSU03330	Nitrate transporter	[MISSING]
P39062	1	acsA BSU29680	Acetyl-coenzyme A synthetase (AcCoA synthetase) (Acs) (EC 6.2.1.1) (Acetate--CoA ligase) (Acyl-activating enzyme)	[MISSING]
P35161	1	resB ypxB BSU23140	Cytochrome c biogenesis protein ResB	[MISSING]
O34813	1	sirC ylnF BSU15630	Precorrin-2 dehydrogenase (EC 1.3.1.76)	[MISSING]
P38021	1	rocD BSU40340	Ornithine aminotransferase (OAT) (EC 2.6.1.13) (Ornithine--oxo-acid aminotransferase)	[MISSING]
P13485	1	tagF rodC tag3 BSU35720	Teichoic acid poly(glycerol phosphate) polymerase (EC 2.7.8.12) (CDP-glycerol:poly(glycerophosphate) glycerophosphotransferase) (CGPTase) (Major teichoic acid biosynthesis protein F) (Poly(glycerol phosphate) polymerase) (Tag polymerase)	[MISSING]
P37585	1	murG BSU15220	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase (EC 2.4.1.227) (Undecaprenyl-PP-MurNAc-pentapeptide-UDPGlcNAc GlcNAc transferase)	[MISSING]
P40778	1	murC ytxF BSU29790	UDP-N-acetylmuramate--L-alanine ligase (EC 6.3.2.8) (UDP-N-acetylmuramoyl-L-alanine synthetase)	[MISSING]
P49814	1	mdh citH BSU29120	Malate dehydrogenase (EC 1.1.1.37) (Vegetative protein 69) (VEG69)	[MISSING]
P71040	1	clsA ywnE BSU36590	Major cardiolipin synthase ClsA (CL synthase 2) (EC 2.7.8.-)	[MISSING]
P03964	1	trpC BSU22660	Indole-3-glycerol phosphate synthase (IGPS) (EC 4.1.1.48)	[MISSING]
P55069	1	citM yflO BSU07610	Mg(2+)/citrate complex secondary transporter	[MISSING]
O31620	1	thiD yjbV BSU11710	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase (EC 2.7.1.49) (EC 2.7.4.7) (Hydroxymethylpyrimidine kinase) (HMP kinase) (Hydroxymethylpyrimidine phosphate kinase) (HMP-P kinase) (HMP-phosphate kinase) (HMPP kinase)	[MISSING]
P39636	1	rocC BSU37760 ipa-78d	Amino-acid permease RocC	[MISSING]
P24013	1	ctaF BSU14920	Cytochrome c oxidase subunit 4B (EC 1.9.3.1) (Caa-3605 subunit 4B) (Cytochrome aa3 subunit 4B) (Cytochrome c oxidase polypeptide IVB)	[MISSING]
P39820	1	proB BSU13120	Glutamate 5-kinase 1 (EC 2.7.2.11) (Gamma-glutamyl kinase 1) (GK 1)	[MISSING]
P23973	1	menF icsM BSU30830	Isochorismate synthase MenF (EC 5.4.4.2) (Isochorismate mutase)	[MISSING]
O05393	1	mccA yrhA BSU27260	O-acetylserine dependent cystathionine beta-synthase (EC 2.5.1.134)	[MISSING]
O34328	1	gmk yloD BSU15680	Guanylate kinase (EC 2.7.4.8) (GMP kinase)	[MISSING]
O07584	1	plsC yhdO BSU09540	1-acyl-sn-glycerol-3-phosphate acyltransferase (1-AGP acyltransferase) (1-AGPAT) (1-acyl-G3P acyltransferase) (EC 2.3.1.n4) (Lysophosphatidic acid acyltransferase) (LPAAT) (Phosphatidic acid synthase) (PA synthase)	[MISSING]
P96612	1	ddl ddlA BSU04560	D-alanine--D-alanine ligase (EC 6.3.2.4) (D-Ala-D-Ala ligase) (D-alanylalanine synthetase)	[MISSING]
P39071	1	dhbA entA BSU32000	2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase (EC 1.3.1.28) (Cold shock protein CSI14)	[MISSING]
P07819	1	sacA BSU38040 ipa-50d	Sucrose-6-phosphate hydrolase (Sucrase) (EC 3.2.1.26) (Invertase)	[MISSING]
O07515	1	trpP BSU10010	Probable tryptophan transport protein	[MISSING]
P32396	1	hemH hemF BSU10130	Ferrochelatase (EC 4.99.1.1) (Heme synthase) (Protoheme ferro-lyase)	[MISSING]
O34987	1	pbuG yebB BSU06370	Guanine/hypoxanthine permease PbuG	[MISSING]
P39581	1	dltA dae BSU38500 ipa-5r	D-alanine--poly(phosphoribitol) ligase subunit 1 (EC 6.1.1.13) (D-alanine-D-alanyl carrier protein ligase) (DCL) (D-alanine-activating enzyme) (DAE)	[MISSING]
P32393	1	comEB comE2 BSU25580	ComE operon protein 2 (EC 3.5.-.-)	[MISSING]
P39794	1	treP treB BSU07800	PTS system trehalose-specific EIIBC component (EIIBC-Tre) (EII-Tre) [Includes: Trehalose-specific phosphotransferase enzyme IIB component (EC 2.7.1.201) (PTS system trehalose-specific EIIB component); Trehalose permease IIC component (PTS system trehalose-specific EIIC component)]	[MISSING]
P54420	1	asnB asn BSU30540	Asparagine synthetase [glutamine-hydrolyzing] 1 (EC 6.3.5.4)	[MISSING]
O31645	1	manP yjdD BSU12010	PTS system mannose-specific EIIBCA component (EIIBCA-Man) (EII-Man) [Includes: Mannose-specific phosphotransferase enzyme IIB component (EC 2.7.1.191) (PTS system mannose-specific EIIB component); Mannose permease IIC component (PTS system mannose-specific EIIC component); Mannose-specific phosphotransferase enzyme IIA component (PTS system mannose-specific EIIA component)]	[MISSING]
P42416	1	iolE yxdE BSU39720 E83E	Inosose dehydratase (EC 4.2.1.44) (2-keto-myo-inositol dehydratase) (2KMI dehydratase)	[MISSING]
P68729	1	argB BSU11210	Acetylglutamate kinase (EC 2.7.2.8) (N-acetyl-L-glutamate 5-phosphotransferase) (NAG kinase) (NAGK)	[MISSING]
O31753	1	dxr yluB BSU16550	1-deoxy-D-xylulose 5-phosphate reductoisomerase (DXP reductoisomerase) (EC 1.1.1.267) (1-deoxyxylulose-5-phosphate reductoisomerase) (2-C-methyl-D-erythritol 4-phosphate synthase)	[MISSING]
Q04789	1	alsS BSU36010	Acetolactate synthase (EC 2.2.1.6) (ALS) (Acetohydroxy-acid synthase)	[MISSING]
P46339	1	yqgH yzmC BSU24980	Probable ABC transporter permease protein YqgH	[MISSING]
P45740	1	thiC thiA BSU08790	Phosphomethylpyrimidine synthase (EC 4.1.99.17) (Hydroxymethylpyrimidine phosphate synthase) (HMP-P synthase) (HMP-phosphate synthase) (HMPP synthase) (Thiamine biosynthesis protein ThiC)	[MISSING]
P27621	1	tagB BSU35760	Teichoic acid glycerol-phosphate primase (EC 2.7.8.44) (CDP-glycerol:N-acetyl-beta-D-mannosaminyl-1,4-N-acetyl-D-glucosaminyldiphosphoundecaprenyl glycerophosphotransferase) (CDP-glycerol:glycerophosphate glycerophosphotransferase) (Major teichoic acid biosynthesis protein B) (Tag primase)	[MISSING]
O34660	1	dhaS BSU19310	Putative aldehyde dehydrogenase DhaS (EC 1.2.1.3)	[MISSING]
P94529	1	araP yseD BSU28740	L-arabinose transport system permease protein AraP	[MISSING]
P26382	1	levG BSU27040	Fructose permease IID component (EIID-Fru) (PTS system fructose-specific EIID component) (p30)	[MISSING]
O34897	1	ykuT BSU14210	Uncharacterized MscS family protein YkuT	[MISSING]
O34767	1	oxdD yoaN BSU18670	Oxalate decarboxylase OxdD (EC 4.1.1.2)	[MISSING]
O34916	1	ykuR dapL BSU14190	N-acetyldiaminopimelate deacetylase (EC 3.5.1.47)	[MISSING]
P54575	1	ribC BSU16670	Riboflavin biosynthesis protein RibC [Includes: Riboflavin kinase (EC 2.7.1.26) (Flavokinase); FMN adenylyltransferase (EC 2.7.7.2) (FAD pyrophosphorylase) (FAD synthase)]	[MISSING]
P54495	1	glcK yqgR BSU24850	Glucokinase (EC 2.7.1.2) (Glucose kinase)	[MISSING]
O05394	1	mccB yrhB BSU27250	Cystathionine gamma-lyase (EC 4.4.1.1) (Gamma-cystathionase) (Homocysteine gamma-lyase) (EC 4.4.1.2)	[MISSING]
P39766	1	pyrP BSU15480	Uracil permease (Uracil transporter)	[MISSING]
O31667	1	mtnX ykrX BSU13600	2-hydroxy-3-keto-5-methylthiopentenyl-1-phosphate phosphatase (HK-MTPenyl-1-P phosphatase) (EC 3.1.3.87)	[MISSING]
P39579	1	dltC BSU38520 ipa-3r	D-alanine--poly(phosphoribitol) ligase subunit 2 (EC 6.1.1.13) (D-alanyl carrier protein) (DCP)	[MISSING]
P54473	1	ispH yqfP BSU25160	4-hydroxy-3-methylbut-2-enyl diphosphate reductase (EC 1.17.7.4)	[MISSING]
P12012	1	gntP BSU40070	Gluconate permease	[MISSING]
P18159	1	pgcA gtaC gtaE yhxB BSU09310	Phosphoglucomutase (PGM) (EC 5.4.2.2) (Alpha-phosphoglucomutase) (Glucose phosphomutase)	[MISSING]
O07576	1	yhdG BSU09460	Uncharacterized amino acid permease YhdG	[MISSING]
P96738	1	capA pgsA ywtB BSU35880	PGA biosynthesis protein CapA	[MISSING]
