ENTRY	GENE NAME	NAME	LOCATION
Q8Y2T8	paaH1 RSc0244	Probable 3-hydroxybutyryl-coa dehydrogenase oxidoreductase protein (EC 1.1.1.157)	[MISSING]
Q8XPR0	speB RSp1578	Probable agmatinase protein (EC 3.5.3.11)	[MISSING]
Q8XWE4	lpxK RSc2530 RS01051	Tetraacyldisaccharide 4'-kinase (EC 2.7.1.130) (Lipid A 4'-kinase)	[MISSING]
Q8XXB5	RSc2201	Putative glycosyl transferase, family 2 signal peptide protein	[MISSING]
Q8XXB4	RSc2202	Probable glycosyl transferase protein (EC 2.4.-.-)	[MISSING]
Q8XXB3	RSc2203	Putative glycosyl transferase, family 2peptidase m protein	[MISSING]
Q8XXB2	waaL RSc2204	Probable lipopolysaccharide o-antigen ligase transmembrane protein	[MISSING]
Q8XU24	acyP2 RSc3370	Acylphosphatase 2 (EC 3.6.1.7) (Acylphosphate phosphohydrolase 2)	[MISSING]
Q8XU25	RSc3369	Putative avrpphe family type III effector protein	[MISSING]
Q8Y0W7	dadA1 dadA RSc0926 RS04488	D-amino acid dehydrogenase 1 (EC 1.4.99.-)	[MISSING]
Q8XWE8	sodB RSc2526	Superoxide dismutase (EC 1.15.1.1)	[MISSING]
Q8XU20	pfs RSc3374	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase (EC 3.2.2.9)	[MISSING]
Q8XR53	RSp1008	Probable glycosyl transferase transmembrane protein (EC 2.4.-.-)	[MISSING]
Q8XYW5	argE RSc1641	Acetylornithine deacetylase (EC 3.5.1.-) (EC 3.5.1.16)	[MISSING]
Q8XT88	fcs RSp0227	Probable feruloyl-coa synthetase protein	[MISSING]
Q8XYW7	metC RSc1639	Putative cystathionine beta-lyase (Cysteine lyase) protein (EC 4.4.1.8)	[MISSING]
Q8XYW6	serB RSc1640	Putative phosphoserine phosphatase protein (EC 3.1.3.3)	[MISSING]
Q8Y2W9	RSc0213	Putative glutamine amidotransferase protein (EC 6.3.-.-)	[MISSING]
Q8XYW3	ispD RSc1643 RS04018	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase (EC 2.7.7.60) (4-diphosphocytidyl-2C-methyl-D-erythritol synthase) (MEP cytidylyltransferase) (MCT)	[MISSING]
Q8XYW2	ispF RSc1644 RS04019	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase (MECDP-synthase) (MECPP-synthase) (MECPS) (EC 4.6.1.12)	[MISSING]
Q8XT80	treY RSp0235	Probable maltooligosyl trehalose synthase transmembrane protein	[MISSING]
Q8Y2W7	RSc0215	Probable dehydrogenase oxidoreductase protein (EC 1.-.-.-)	[MISSING]
Q8XYW9	bktB RSc1637	Probable beta-ketothiolase protein (EC 2.3.1.9)	[MISSING]
Q8Y228	ubiH RSc0508	Probable 2-octaprenyl-6-methoxyphenol hydroxylase oxidoreductase protein (EC 1.14.13.-)	[MISSING]
Q8XUQ9	eutB RSc3127	Putative ethanolamine ammonia-lyase heavy chain protein (EC 4.3.1.7)	[MISSING]
Q8XUQ8	exaC RSc3128	Putative nad+ dependent acetaldehyde dehydrogenase oxidoreductase protein (EC 1.2.1.10)	[MISSING]
Q8Y0Y7	tyrA RSc0906	Putative prephenate dehydrogenase oxidoreductase protein (EC 1.3.1.12)	[MISSING]
Q8Y3C3	gatA RSc0057 RS01880	Glutamyl-tRNA(Gln) amidotransferase subunit A (Glu-ADT subunit A) (EC 6.3.5.7)	[MISSING]
Q8Y0Y0	ugd RSc0913	Probable udp-glucose 6-dehydrogenase (Ugd) oxidoreductase protein (EC 1.1.1.22)	[MISSING]
Q8Y3C6	gatB RSc0054 RS01877	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B (Asp/Glu-ADT subunit B) (EC 6.3.5.-)	[MISSING]
Q8XVJ9	mutT RSc2831	Probable mutator mutt protein (7,8-dihydro-8-oxoguanine-triphosphatase) (EC 3.6.1.-)	[MISSING]
Q8Y1K1	wecA RSc0689	Probable undecaprenyl phosphate n-acetylglucosaminyltransferase transmembrane protein (EC 2.4.1.-)	[MISSING]
Q8Y0Y9	pheA RSc0904	Probable bifunctional protein: chorismate mutase and prephenate dehydratase (EC 4.2.1.51) (EC 5.4.99.5)	[MISSING]
Q8Y0Y8	hisC2 RSc0905 RS04510	Histidinol-phosphate aminotransferase 2 (EC 2.6.1.9) (Imidazole acetol-phosphate transaminase 2)	[MISSING]
Q8XQG2	RSp1265	Probable acetyl-coenzyme a synthetase (Acetate--coa ligase) protein (EC 6.2.1.1)	[MISSING]
Q8XRI0	hrpZ RSp0854	Probable hrpy-related protein	[MISSING]
Q8Y2E5	RSc0391	Probable ferredoxin protein	[MISSING]
Q8Y359	RSc0122	Probable substrate-binding periplasmic (Pbp) abc transporter protein	[MISSING]
Q8XRI4	RSp0847	Probable awr type III effector family protein	[MISSING]
Q8XRI5	RSp0846	Probable awr type III effector family protein	[MISSING]
Q8XTJ5	RSp0113	Probable sulphate transporter transmembrane protein	[MISSING]
Q8Y2E0	ispE ipk RSc0396 RS03325	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase (CMK) (EC 2.7.1.148) (4-(cytidine-5'-diphospho)-2-C-methyl-D-erythritol kinase)	[MISSING]
Q8XXT9	RSc2024	Probable lyse-type efflux permease transmembrane protein	[MISSING]
Q8XRI9	RSp0842	Putative leucine-rich-repeat type III effector protein	[MISSING]
Q8XTJ6	RSp0112	Carbonic anhydrase (EC 4.2.1.1) (Carbonate dehydratase)	[MISSING]
Q8XWW4	RSc2356	Probable bifunctional: uroporphyrin-III c-methyltransferase and uroporphyrinogen-III synthase transmembrane protein (EC 2.1.1.107) (EC 4.2.1.75)	[MISSING]
Q8XWW3	hemC RSc2357 RS01189	Porphobilinogen deaminase (PBG) (EC 2.5.1.61) (Hydroxymethylbilane synthase) (HMBS) (Pre-uroporphyrinogen synthase)	[MISSING]
Q8XWW2	ppc RSc2358 RS01188	Phosphoenolpyruvate carboxylase (PEPC) (PEPCase) (EC 4.1.1.31)	[MISSING]
Q8XWW1	RSc2359	Putative type III effector protein	[MISSING]
Q8XYJ7	RSc1761	Probable acetyl-coa acetyltransferase protein (EC 2.3.1.9)	[MISSING]
Q8XW30	hutG RSc2645 RS04571	Formimidoylglutamase (EC 3.5.3.8) (Formiminoglutamase) (Formiminoglutamate hydrolase)	[MISSING]
Q8XW37	RSc2638	Putative thioredoxin fold harboring protein	[MISSING]
Q8XX90	sseA RSc2226	Sulfurtransferase	[MISSING]
Q8XRK7	RSp0824	Putative gluconolactonase (D-glucono-delta-lactone lactonohydrolase) protein (EC 3.1.1.17)	[MISSING]
Q8Y1T1	avrA RSc0608	Type III effector protein avra	[MISSING]
Q8XYA0	cysI2 RSc1862	Probable sulfite reductase oxidoreductase protein (EC 1.8.1.2)	[MISSING]
Q8XWU7	RSc2373	Probable formate dehydrogenase (Large subunit) oxidoreductase protein (EC 1.2.1.2)	[MISSING]
Q8Y1T5	RSc0604	S-formylglutathione hydrolase (EC 3.1.2.12)	[MISSING]
Q8Y1T4	adhC2 RSc0605	S-(hydroxymethyl)glutathione dehydrogenase (EC 1.1.1.284)	[MISSING]
Q8Y2S9	dehH RSc0256	Hypothetical haloacetate dehalogenase h-1 protein (EC 3.8.1.3)	[MISSING]
Q8XRZ9	RSp0682	Putative histamine dehydrogenase oxidoreductase protein	[MISSING]
Q8Y1K8	rfbB RSc0682	dTDP-glucose 4,6-dehydratase (EC 4.2.1.46)	[MISSING]
Q8Y0P8	RSc0995	Uncharacterized protein	[MISSING]
Q8XQT8	RSp1130	Putative type III effector protein	[MISSING]
Q8XZI1	lpxD RSc1414 RS05278	UDP-3-O-acylglucosamine N-acyltransferase (EC 2.3.1.-)	[MISSING]
Q8Y2T7	ripB RSc0245	Type III effector ripb protein	[MISSING]
Q8Y3H0	acrB RSc0010	Putative acriflavin resistance transmembrane protein	[MISSING]
Q8XZI6	cdsA RSc1409	Phosphatidate cytidylyltransferase (EC 2.7.7.41)	[MISSING]
Q8XZI7	uppS RSc1408 RS05284	Isoprenyl transferase (EC 2.5.1.-)	[MISSING]
Q8XPM3	uxaA RSp1615	Putative altronate hydrolase (Altronic acid hydratase) protein (EC 4.2.1.7)	[MISSING]
Q8XYJ9	RSc1759	Probable trifunctonal: enoyl-coa hydratase and delta3-cis-delta2-trans-enoyl-coa isomerase and 3-hydroxyacyl-coa dehydrogenase oxidoreductase protein (EC 1.1.1.35) (EC 4.2.1.17) (EC 5.3.3.8)	[MISSING]
Q8XTT9	RSp0015	Probable amino-acid transmembrane abc transporter protein	[MISSING]
Q8XTT8	RSp0016	Probable amino-acid atp-binding abc transporter protein	[MISSING]
Q8XYE9	RSc1809	Probable composite atp-binding transmembrane abc transporter protein	[MISSING]
Q8XYE8	RSc1810	Probable polyketide synthase protein	[MISSING]
Q8XYE7	RSc1811	Putative siderophore synthetase protein	[MISSING]
Q8XUG8	RSc3220	Putative vgr-related protein	[MISSING]
Q8XTT7	RSp0017	Probable amino-acid atp-binding abc transporter protein	[MISSING]
Q8XV67	gltD RSc2964	Probable glutamate synthase (Small subunit) oxidoreductase protein (EC 1.4.1.13)	[MISSING]
Q8XYE0	metG2 RSc1818	Probable methionyl-trna synthetase protein (EC 6.1.1.10)	[MISSING]
Q8XVA4	petC RSc2927	Putative cytochrome c1 transmembrane protein	[MISSING]
Q8XQL5	RSp1207	Putative transmembrane cytochrome bd-II oxidase (subunitI oxidoreductase protein) (EC 1.10.3.-)	[MISSING]
Q8XVA2	petA RSc2929	Ubiquinol-cytochrome c reductase iron-sulfur subunit (EC 1.10.2.2)	[MISSING]
Q8XVS3	araH RSc2756	Probable l-arabinose transmembrane abc transporter protein	[MISSING]
Q8XYY8	RSc1618	Probable hydrolase protein	[MISSING]
Q8XQ14	RSp1472	Probable 4-carboxymuconolactone decarboxylase protein (EC 4.1.1.44)	[MISSING]
Q8XQ42	RSp1444	Putative hemagglutinin-related protein	[MISSING]
Q8Y3B3	RSc0067	Putative thioredoxin protein	[MISSING]
Q8Y0B8	pyrG RSc1126 RS04627	CTP synthase (EC 6.3.4.2) (Cytidine 5'-triphosphate synthase) (Cytidine triphosphate synthetase) (CTP synthetase) (CTPS) (UTP--ammonia ligase)	[MISSING]
Q8XT19	RSp0296	Type III effector protein (Skwp5)	[MISSING]
Q8Y0Z6	RSc0897	Uncharacterized protein	[MISSING]
Q8XX42	ragA RSc2276	Probable polysaccharide transport system component signal peptide protein	[MISSING]
Q8XVP4	accB1 RSc2786	Probable biotin carboxyl carrier protein of acetyl-coa carboxylase (Bccp) (EC 6.3.4.14)	[MISSING]
Q8XVS7	dgoAa RSc2752	Putative 2-dehydro-3-deoxyphosphogalactonate aldolase protein (EC 4.1.2.21)	[MISSING]
Q8XW46	RSc2629	Putative deoxyguanosine kinase (Dguo kinase) (Dgk) protein (EC 2.7.1.113)	[MISSING]
Q8XW47	folK RSc2628	Probable 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase, 8-dihydro-6-hydroxymethylpterin-pyrophosphokinase protein (EC 2.7.6.3)	[MISSING]
Q8XQU0	arsC RSp1128	Putative arsenate reductase (Arsenical pump modifier) protein	[MISSING]
Q8XW42	pabB RSc2633	Putative para-aminobenzoate synthetase componentIprotein (EC 4.1.3.-)	[MISSING]
Q8Y004	mocB RSc1241	Putative rhizopine-binding signal peptide protein	[MISSING]
Q8XYL1	msrB RSc1747 RS02935	Peptide methionine sulfoxide reductase MsrB (EC 1.8.4.12) (Peptide-methionine (R)-S-oxide reductase)	[MISSING]
Q8Y2J0	RSc0346	Putative pts system fructose subfamily IIa component protein	[MISSING]
Q8Y2J1	RSc0344	Hypothetical glutamate--cysteine ligase related protein	[MISSING]
Q8XSG6	epsC2 RSp0510	Probable udp-n-acetylglucosamine 2-epimerase protein (EC 5.1.3.14)	[MISSING]
Q8XXI8	pepN RSc2125	Probable aminopeptidase n (Alpha-aminoacylpeptide hydrolase) metalloprotease protein (EC 3.4.11.2)	[MISSING]
Q8XRD2	RSp0926	Putative outer membrane cation efflux protein	[MISSING]
Q8XWH3	RSc2501	Putative gamma-glutamyltranspeptidase protein (EC 2.3.2.2)	[MISSING]
Q8Y1H0	RSc0720	Probable type 4 fimbrial biogenesis pilw-related protein transmembrane	[MISSING]
Q8Y0J3	fabD RSc1051	Malonyl CoA-acyl carrier protein transacylase (EC 2.3.1.39)	[MISSING]
Q8XZG6	guaB RSc1429	Inosine-5'-monophosphate dehydrogenase (IMP dehydrogenase) (IMPD) (IMPDH) (EC 1.1.1.205)	[MISSING]
Q8XWL7	ribF RSc2457	Riboflavin biosynthesis protein (EC 2.7.1.26) (EC 2.7.7.2)	[MISSING]
Q8XUL4	RSc3174	Putative type III effector protein	[MISSING]
Q8XSS4	fliI RSp0393	Probable flagellum-specific atp synthase protein (EC 3.6.3.14)	[MISSING]
P58642	pyrF RSc2773 RS00074	Orotidine 5'-phosphate decarboxylase (EC 4.1.1.23) (OMP decarboxylase) (OMPDCase) (OMPdecase)	[MISSING]
Q8XSI1	czcA RSp0493	Probable cation efflux system transmembrane protein	[MISSING]
Q8XYZ7	RSc1609	Putative d-alanyl-d-alanine-endopeptidase (Penicillin-binding protein) (EC 3.4.-.-)	[MISSING]
Q8XYZ4	RSc1612	Putative uncharacterized conserved protein containing a ferredoxin-like domain	[MISSING]
Q8XYZ5	RSc1611	Uncharacterized protein	[MISSING]
Q8Y1G8	RSc0722	Putative type 4 fimbrial pilin related transmembrane protein	[MISSING]
Q8XQD7	pilW RSp1290	Putative type 4 fimbrial biogenesis transmembrane protein	[MISSING]
Q8Y1H4	RSc0716	Putative type 4 fimbrial pilin related transmembrane protein	[MISSING]
Q8XZ34	RSc1572	Probable d-beta-hydroxybutyrate dehydrogenase (Bdh) oxidoreductase protein (EC 1.1.1.30)	[MISSING]
Q8XYI3	RSc1775	Probable hemagglutinin-related protein	[MISSING]
Q7ALE8	hrpX RSp0856	Hrpx protein	[MISSING]
Q8XT28	hmsF RSp0287	Putative hemin storage signal peptide protein	[MISSING]
Q8Y0K9	RSc1034	Hypothetical oxidoreductase protein (EC 1.1.-.-)	[MISSING]
Q7ALE3	hrpK RSp0865	Hrpk protein	[MISSING]
Q8Y0K4	moaA RSc1039 RS04211	GTP 3',8-cyclase (EC 4.1.99.22) (Molybdenum cofactor biosynthesis protein A)	[MISSING]
Q7ALE6	hrpV RSp0858	Hrpv protein	[MISSING]
Q7ALE7	hrpW RSp0857	Hrpw transmembrane protein	[MISSING]
Q7ALE4	hrcQ RSp0861	Hrp conserved protein hrcq	[MISSING]
Q7ALE5	hrcS RSp0859	Hrp conserved hrcs transmembrane protein	[MISSING]
Q8Y172	RSc0818	Putative endoglucanase c-terminal domain harboring protein	[MISSING]
Q8XRM4	RSp0807	Probable ferredoxin protein	[MISSING]
Q8XPV1	RSp1535	Probable activation/secretion signal peptide protein	[MISSING]
Q8XPV0	RSp1536	Probable hemagglutinin-related signal peptide protein	[MISSING]
Q8XPV7	efe RSp1529 RS04806	2-oxoglutarate-dependent ethylene/succinate-forming enzyme (EFE) (Ethylene-forming enzyme) (EC 1.13.12.19) (EC 1.14.11.34) (2-oxoglutarate dioxygenase (ethylene-forming)) (2-oxoglutarate/L-arginine monooxygenase/decarboxylase (succinate-forming))	[MISSING]
Q8XPV6	RSp1530	Polyphenol oxidase (Laccase) oxidoreductase protein (EC 1.10.3.2)	[MISSING]
Q8XUR9	gspF RSc3116	Probable general secretory pathway f transmembrane protein	[MISSING]
Q8Y073	lysC RSc1171	Aspartokinase (EC 2.7.2.4)	[MISSING]
Q8Y072	fabI RSc1172	Enoyl-[acyl-carrier-protein] reductase [NADH] (EC 1.3.1.9)	[MISSING]
Q8Y178	sorAb RSc0812	Probable sulfite:cytochrome c oxidoreductase (Subunit a) oxidoreductase protein (EC 1.8.2.1)	[MISSING]
Q8Y179	sorB RSc0811	Probable sulfite:cytochrome c oxidoreductase (Subunit b) oxidoreductase protein (EC 1.8.2.1)	[MISSING]
Q8XUR0	eutC RSc3126 RS00477	Ethanolamine ammonia-lyase light chain (EC 4.3.1.7) (Ethanolamine ammonia-lyase small subunit)	[MISSING]
Q8XRQ0	RSp0781	Probable cystathionine beta-lyases/cystathionine gamma-synthases protein (EC 2.5.-.-)	[MISSING]
Q8XVV7	purB RSc2720	Adenylosuccinate lyase (ASL) (EC 4.3.2.2) (Adenylosuccinase)	[MISSING]
Q8Y278	ubiE RSc0458 RS04441	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE (EC 2.1.1.163) (EC 2.1.1.201) (2-methoxy-6-polyprenyl-1,4-benzoquinol methylase) (Demethylmenaquinone methyltransferase)	[MISSING]
Q8XVV3	RSc2724	Putative nudix hydrolase protein	[MISSING]
Q8XTE7	cysC cysC2 RSp0166	Adenylyl-sulfate kinase (EC 2.7.1.25) (APS kinase) (ATP adenosine-5'-phosphosulfate 3'-phosphotransferase) (Adenosine-5'-phosphosulfate kinase)	[MISSING]
Q8XV80	hisC1 RSc2951 RS00135	Histidinol-phosphate aminotransferase 1 (EC 2.6.1.9) (Imidazole acetol-phosphate transaminase 1)	[MISSING]
Q8XRQ2	RSp0779	Acyl-homoserine-lactone synthase (EC 2.3.1.184) (Autoinducer synthesis protein)	[MISSING]
Q8Y273	RSc0463	Probable sodium/solute symporter transmembrane protein	[MISSING]
Q8XXH0	RSc2144	Probable sugar-binding periplasmic signal peptide protein	[MISSING]
Q8Y2S0	RSc0265	Putative acetyl/propionyl-coa carboxylase, alpha subunit protein	[MISSING]
Q8XQ19	RSp1467	Putative signal peptide protein	[MISSING]
Q8XXW7	sdhC RSc1996	Putative transmembrane succinate dehydrogenase (Cytochrome b-556 subunit) oxidoreductase protein (EC 1.3.5.1)	[MISSING]
Q8Y2S4	RSc0261	Putative hydroxymethylglutaryl-coenzyme a lyase active site protein	[MISSING]
Q8Y2S7	RSc0258	Putative beta lactamase protein (EC 3.5.2.6)	[MISSING]
Q8XT75	RSp0240	Putative glycosidase possibly involved in trehalose metabolism protein	[MISSING]
Q8XXF3	RSc2161	Putative cog0635, coproporphyrinogen III oxidase and related fe-s oxidoreductases oxidoreductase protein (EC 1.3.3.3)	[MISSING]
Q8Y2S8	RSc0257	Putative type III effector protein with ankyrin repeats	[MISSING]
Q8XQ11	RSp1475	Putative type III effector protein	[MISSING]
Q8XT41	ggt1 RSp0274	Probable gamma-glutamyltranspeptidase signal peptide protein (EC 2.3.2.2)	[MISSING]
Q8XV52	lysA RSc2979	Diaminopimelate decarboxylase (DAP decarboxylase) (DAPDC) (EC 4.1.1.20)	[MISSING]
Q8XXF4	RSc2160 RS01442	Non-canonical purine NTP pyrophosphatase (EC 3.6.1.9) (Non-standard purine NTP pyrophosphatase) (Nucleoside-triphosphate diphosphatase) (Nucleoside-triphosphate pyrophosphatase) (NTPase) (Nucleotide diphosphatase)	[MISSING]
Q8XQ47	cysE1 RSp1439	Probable serine acetyltransferase protein (EC 2.3.1.30)	[MISSING]
Q8Y1H8	ribH RSc0712 RS05141	6,7-dimethyl-8-ribityllumazine synthase (DMRL synthase) (LS) (Lumazine synthase) (EC 2.5.1.78)	[MISSING]
Q8Y1H7	ribAB ribB RSc0713	3,4-dihydroxy-2-butanone 4-phosphate synthase (DHBP synthase) (EC 4.1.99.12)	[MISSING]
Q8Y1H6	ribE RSc0714	Probable riboflavin synthase (Alpha chain) protein (EC 2.5.1.9)	[MISSING]
Q8Y1H5	ribD RSc0715	Riboflavin biosynthesis protein RibD	[MISSING]
Q8XT24	RSp0291	Probable typeIsecretion system transmembrane protein	[MISSING]
Q8Y1H3	RSc0717	Putative type-4 frimbrial pilin-related signal peptide protein	[MISSING]
Q8Y1H2	RSc0718	Putative type 4 fimbrial biogenesis pily1-related protein transmembrane	[MISSING]
Q8Y1H1	RSc0719	Probable type 4 fimbrial biogenesis pilx-related signal peptide protein	[MISSING]
Q8XX79	galU1 RSc2237	UTP--glucose-1-phosphate uridylyltransferase (EC 2.7.7.9) (UDP-glucose pyrophosphorylase)	[MISSING]
Q8XWS3	cobT cobU RSc2397 RS02725	Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase (NN:DBI PRT) (EC 2.4.2.21) (N(1)-alpha-phosphoribosyltransferase)	[MISSING]
Q8XWS2	RSc2398	Probable atp-binding abc transporter protein	[MISSING]
Q8XWS1	RSc2399	Probable transmembrane abc transporter protein	[MISSING]
Q8XWS7	cobC RSc2393	Probable cobalamin biosynthesis protein pyridoxal-phosphate-dependent aminotransferase	[MISSING]
Q8XTF2	RSp0160	Putative type III effector protein (Hlk3)	[MISSING]
Q8Y398	RSc0082	Putative aminotransferase class-III protein (EC 2.6.1.-)	[MISSING]
Q8XWS9	cobP RSc2391	Bifunctional adenosylcobalamin biosynthesis protein (EC 2.7.1.156) (EC 2.7.7.62)	[MISSING]
Q8Y3F4	metW RSc0026	Probable methionine biosynthesis protein metw	[MISSING]
Q8Y392	slt RSc0088	Probable soluble lytic murein transglycosylase transmembrane protein (EC 3.2.1.-)	[MISSING]
Q8Y393	RSc0087	Putative nadh-ubiquinone oxidoreductase oxidoreductase protein (EC 1.6.5.3) (EC 1.6.99.3)	[MISSING]
Q8Y391	RSc0089	5-formyltetrahydrofolate cyclo-ligase (EC 6.3.3.2)	[MISSING]
Q8XPQ6	RSp1582	Putative type III effector protein	[MISSING]
Q8XV58	pilO RSc2973	Probable fimbrial type-4 assembly membrane transmembrane protein	[MISSING]
Q8Y2A8	RSc0428	Putative polysaccharide deacetylase transmembrane protein	[MISSING]
Q8Y008	iolB RSc1237	Putative myo-inositol catabolism protein	[MISSING]
Q8Y006	iolD RSc1239	Putative acetolactate synthase protein (EC 2.2.1.6)	[MISSING]
Q8Y007	iolE RSc1238	Putative myo-inositol catabolism protein	[MISSING]
Q8Y2A1	RSc0435	Probable 3-oxoacyl-[acyl-carrier-protein] reductase oxidoreductase (EC 1.1.1.100)	[MISSING]
Q8Y005	iolC RSc1240	Probable transferase kinase protein (EC 2.7.-.-)	[MISSING]
Q8Y002	RSc1243	Probable sugar transmembrane abc transporter protein	[MISSING]
Q8XS05	metE RSp0676 RS01773	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase (EC 2.1.1.14) (Cobalamin-independent methionine synthase) (Methionine synthase, vitamin-B12 independent isozyme)	[MISSING]
Q8XS25	copA RSp0656	Probable copper resistance transmembrane protein	[MISSING]
Q8Y0T5	RSc0958	Putative vgr-related protein	[MISSING]
Q8XZM4	alr RSc1371 RS04748	Alanine racemase (EC 5.1.1.1)	[MISSING]
Q8XQZ3	RSp1075	Probable activation/secretion protein	[MISSING]
Q8XS66	cbiA cobB RSp0615	Cobyrinate a,c-diamide synthase (EC 6.3.5.11) (Cobyrinic acid a,c-diamide synthetase)	[MISSING]
Q8XS67	RSp0614	Probable reductase oxidoreductase protein (EC 1.-.-.-)	[MISSING]
Q8XS60	cbiL RSp0621	Probable precorrin-2 c20-methyltransferase protein (EC 2.1.1.130)	[MISSING]
Q8Y1G0	RSc0730	Probable oxidoreductase protein (EC 1.-.-.-)	[MISSING]
Q8XQZ4	RSp1074	Putative hemolysin activating-like protein	[MISSING]
Q8XS63	cbiJH RSp0618	Probable bifunctional: precorrin-3 methyltransferase and precorrin-6x reductase oxidoreductase protein (EC 1.3.1.54) (EC 2.1.1.131)	[MISSING]
Q8Y2X7	RSc0204 RS00636	Putative thymidine phosphorylase (EC 2.4.2.4) (TdRPase)	[MISSING]
Q8XW17	RSc2658	Uncharacterized protein	[MISSING]
Q8XRK3	gudP RSp0828	Putative glucarate transporter (D-glucarate permease) transmembrane protein	[MISSING]
Q8XRF9	dmpG RSp0895	4-hydroxy-2-oxovalerate aldolase (HOA) (EC 4.1.3.39) (4-hydroxy-2-keto-pentanoic acid aldolase) (4-hydroxy-2-oxopentanoate aldolase)	[MISSING]
Q8XQ67	RSp1419	Putative peptide synthase protein (Ralfuranone synthetase)	[MISSING]
Q8XUA3	RSc3290	Putative type III effector protein	[MISSING]
Q8XQ62	RSp1424	L-phenylalanine aminotransferase (Probable aminobutyrate--pyruvate aminotransferase protein)	[MISSING]
Q8Y2X9	RSc0202	Probable ribose-phosphate pyrophosphokinase protein (EC 2.7.6.1)	[MISSING]
Q8XQ61	RSp1425	Probable oxidoreductase oxidoreductase protein	[MISSING]
Q8XZC6	RSc1475	Putative type III effector protein	[MISSING]
Q8XZC4	bioA RSc1477	Probable adenosylmethionine-8-amino-7-oxononanoate aminotransferase protein (EC 2.6.1.62)	[MISSING]
Q8XZC3	bioF RSc1478	8-amino-7-oxononanoate synthase (AONS) (EC 2.3.1.47) (7-keto-8-amino-pelargonic acid synthase) (7-KAP synthase) (KAPA synthase) (8-amino-7-ketopelargonate synthase)	[MISSING]
Q8XRZ0	hmgA RSp0691 RS01758	Homogentisate 1,2-dioxygenase (HGDO) (EC 1.13.11.5) (Homogentisate oxygenase) (Homogentisic acid oxidase) (Homogentisicase)	[MISSING]
Q8XVM8	RSc2802	Uncharacterized protein	[MISSING]
Q8Y307	RSc0174	2-dehydropantoate 2-reductase (EC 1.1.1.169) (Ketopantoate reductase)	[MISSING]
Q8Y0F8	nagK RSc1086	Putative isomerase-decarboxylase homolog protein	[MISSING]
Q8Y0F9	nagL RSc1085	Probable glutathione s-transferase protein (EC 2.5.1.18)	[MISSING]
Q8XWT0	cobQ RSc2390 RS02759	Cobyric acid synthase	[MISSING]
Q8XYX5	phbC RSc1631	Probable poly-beta-hydroxybutyrate polymerase transmembrane protein (EC 2.3.1.-)	[MISSING]
Q8Y0F4	nagG RSc1090	Putative salicylate-5-hydroxylase large oxygenase component oxidoreductase protein (EC 1.-.-.-)	[MISSING]
Q8XYG1	RSc1797	Probable pyruvate dehydrogenase e1 component (Alpha subunit) oxidoreductase protein (EC 1.2.4.1)	[MISSING]
Q8Y0F7	nagI RSc1087	Probable gentisate 1,2-dioxygenase oxidoreductase protein (EC 1.13.11.4)	[MISSING]
Q8XVM4	ampD RSc2806	Putative amidase protein	[MISSING]
Q8XVM5	nrdA RSc2805	Ribonucleoside-diphosphate reductase (EC 1.17.4.1)	[MISSING]
Q8XVM6	nrdB RSc2804	Ribonucleoside-diphosphate reductase subunit beta (EC 1.17.4.1)	[MISSING]
Q8XRB8	accC2 RSp0940	Putative biotin carboxylase protein (EC 6.3.4.14)	[MISSING]
Q8Y1W2	purE RSc0575	N5-carboxyaminoimidazole ribonucleotide mutase (N5-CAIR mutase) (EC 5.4.99.18) (5-(carboxyamino)imidazole ribonucleotide mutase)	[MISSING]
Q8Y1W3	purC RSc0574 RS04891	Phosphoribosylaminoimidazole-succinocarboxamide synthase (EC 6.3.2.6) (SAICAR synthetase)	[MISSING]
Q8XTI8	acnA2 RSp0120	Probable aconitate hydratase 1 transmembrane protein (EC 4.2.1.3)	[MISSING]
Q8Y1W1	purK RSc0576	N5-carboxyaminoimidazole ribonucleotide synthase (N5-CAIR synthase) (EC 6.3.4.18) (5-(carboxyamino)imidazole ribonucleotide synthetase)	[MISSING]
Q8Y090	RSc1154	Putative aldo/keto reductase oxidoreductase protein (EC 1.-.-.-)	[MISSING]
Q8Y1W4	fbaA RSc0573	Probable fructose-bisphosphate aldolase protein (EC 4.1.2.13)	[MISSING]
Q8Y1W5	pykA1 RSc0572	Pyruvate kinase (EC 2.7.1.40)	[MISSING]
Q8XYH4	tmk RSc1784 RS04182	Thymidylate kinase (EC 2.7.4.9) (dTMP kinase)	[MISSING]
Q8Y2F7	nasD RSc0379	Putative nitrate atp-binding abc transporter protein	[MISSING]
Q8XUA0	gcvT RSc3293 RS02522	Aminomethyltransferase (EC 2.1.2.10) (Glycine cleavage system T protein)	[MISSING]
Q8Y2F2	gstB RSc0384	Probable glutathione s-transferase protein (EC 2.5.1.18)	[MISSING]
